"company_name";"Country/Region";"sectors";"industries";"activities";"target_type";"Scope";"perc_scope1";"Base year_Target_1";"Target year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_excl_scope3_Target_4";"% reduction from base year_Target_4"
"Abertis Infraestructuras";"Brazil";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;5538.40655947582;5377.79;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Abertis Infraestructuras";"France";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;4383.28753005309;4256.17;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Abertis Infraestructuras";"India";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;2405.44923042776;2335.69;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Abertis Infraestructuras";"Italy";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;384.7272835911;373.57;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Abertis Infraestructuras";"Puerto Rico";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;1644.54255642168;1596.85;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Abertis Infraestructuras";"Spain";"Construction, Land & property ownership & development, Specialized professional services";"Infrastructure, Services";"Engineering services, Infrastructure upkeep & management, Transportation infrastructure & other construction, Utility line construction";"absolute";"Scope 2";0;2015;2020;19128.2487788767;18573.52;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ACEA SpA";"Italy";"Energy utility networks, Non-energy utilities, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"Biomass generation, CCGT generation, Electricity networks, Water supply networks";"absolute";"Scope 2";0;2011;2022;480000;398287;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Belgium";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;600316.489682383;378779.851858902;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"France";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;1421603.31010567;896984.674681922;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Germany";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;1220967.79188768;770390.297925007;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Italy";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;1674910.64363717;1056813.22498645;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Japan";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;659663.493523767;416225.848611717;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Netherlands";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;0;0;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Spain";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;2200702.67929791;1388570.61096386;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"Sweden";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;0;0;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"United Kingdom";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;6708014.15704823;4232535.09164552;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"United States of America";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 2";0;2012;2022;24235096.6089008;15291544.4787506;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AFLAC Incorporated";"United States of America";"Financial services";"Services";"Insurance";"absolute";"Scope 2";0;2007;2025;29765;11718;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"alstria office REIT-AG";"Germany";"Financial services";"Services";"REIT";"absolute";"Scope 2";0;2013;2020;2347;558;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"Brazil";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;87.228589641849;949.989124071447;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"Canada";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;3.12227613930555;34.0040849779489;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"Ireland";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;986.346546632495;10742.1029700652;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"Netherlands";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;301.10450518428;3279.26894506096;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"Puerto Rico";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;5133.80254205315;55911.2167249926;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"United Kingdom of Great Britain and Northern Ireland";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;90.936292557274;990.368974982762;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Amgen, Inc.";"United States of America";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";"absolute";"Scope 2";0;2012;2020;6953.2113911041;75726.0346182368;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"An Post";"Ireland";"Commercial & consumer services, Trading, wholesale, distribution, rental & leasing";"Services";"Commercial services, Dealers, wholesalers & distributors";"absolute";"Scope 2";0;2009;2020;12306;7298;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Brazil";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;1415.60412959119;1300.31643585545;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"China";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;29828.6913455464;27399.4238967602;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Czech Republic";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;7446.91022470895;6840.42915608441;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"France";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;1821.66488584063;1673.30734784122;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Germany";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;22637.0225358722;20793.4491337812;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"India";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;7592.18775561772;6973.87519318783;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Indonesia";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;489.352112625215;449.498967731123;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Ireland";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;0;0;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Italy";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;0;0;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Mexico";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;7681.36985109646;7055.79424252581;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Spain";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;2367.08164606082;2174.30502288344;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"United Kingdom";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;2853.12919772584;2620.76855518454;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"United States of America";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 2";0;2016;2020;70014.338557892;64312.3266380032;32.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ARTESYN EMBEDDED TECHNOLOGIES";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 2";0;2014;2020;58427;42907.0901461127;2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Asia Cement Corp";"Taiwan (Province of China)";"Cement & concrete, Financial services, Land & property ownership & development, Metal smelting, refining & forming, Rail transport, Specialized professional services, Thermal power generation";"Infrastructure, Materials, Power generation, Services, Transportation services";"Banks, CCGT generation, Cement, Engineering services, Metal processing, Rail freight, Real estate owners & developers";"absolute";"Scope 2";0;2014;2020;209947;185618;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Asia Vital Components Co., LTD";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 2";0;2013;2020;41614.14;41614.14;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Askul";"Japan";"Discretionary retail, Food & beverage processing, Intermodal transport & logistics";"Food, beverage & agriculture, Retail, Transportation services";"Discretionary delivery retail, Logistics - 3rd party, Non-alcoholic beverages";"absolute";"Scope 2";0;2015;2030;15143;22020.75;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Assurant, Inc.";"United Kingdom of Great Britain and Northern Ireland";"Financial services, Other services";"Services";"Health care services, Insurance";"absolute";"Scope 2";0;2009;2020;1109.97848855137;847.499999999999;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Assurant, Inc.";"United States of America";"Financial services, Other services";"Services";"Health care services, Insurance";"absolute";"Scope 2";0;2009;2020;34142.0215114486;26068.4;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASTM SpA";"Italy";"Construction, Industrial support services";"Infrastructure, Services";"Transportation infrastructure & other construction, Transportation support services, Utility line construction";"absolute";"Scope 2";0;2017;2021;27772;29054;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"China";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 2";0;2015;2025;40701.3688685059;21344.6848355429;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"Sweden";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 2";0;2015;2025;88215.6148075958;46262.1908792548;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"United Kingdom";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 2";0;2015;2025;15039.8983475457;7887.25045646722;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"United States of America";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 2";0;2015;2025;140412.027253315;73635.1270770333;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"China";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;543771.023691038;492451.319999999;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"Japan";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;15.5914839552414;14.12;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"Netherlands";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;11.3181806332312;10.25;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"Slovakia";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;1906.15829267528;1726.26;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"Taiwan (Province of China)";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;2701345.12006666;2446399.15;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AU Optronics";"United States of America";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Electronic components, Solar energy equipment";"absolute";"Scope 2";0;2017;2025;13.4051427207245;12.14;16.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Befimmo SA";"Belgium";"Financial services";"Services";"REIT";"absolute";"Scope 2";0;2016;2020;61;61;100;2016;2030;6039.42885085574;5934;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Befimmo SA";"Luxembourg";"Financial services";"Services";"REIT";"absolute";"Scope 2";0;2016;2020;0;0;100;2016;2030;204.571149144254;201;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Brewer Science";"United States of America";"Chemicals";"Manufacturing";"Specialty chemicals";"absolute";"Scope 2";0;2014;2030;6719.27;5075.3;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Brazil";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Electricity networks, Hydro generation, Non-CCGT generation";"absolute";"Scope 2";0;2016;2021;14801;1885581;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Czech Republic";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 2";0;2015;2020;413;274.710227272727;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"France";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 2";0;2015;2020;113;75.1628466872108;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Germany";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 2";0;2015;2020;8601;5721.02340138675;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Hungary";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 2";0;2015;2020;134;89.1311633281973;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
