"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"MRY_Covered";"% reduction from base year";"Target year";"Target status";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include"
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;535966;NA;NA;436977;NA;436977;80;2050;"Revised";"Company-wide";436977;436977;TRUE;TRUE;TRUE;TRUE;TRUE
6841;"Fuji Electric Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;NA;NA;NA;6041726;436977;NA;80;2050;NA;"Company-wide";436977;0;FALSE;FALSE;TRUE;TRUE;FALSE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;166381;NA;NA;123043;NA;125159;3;2020;"Achieved";"Company-wide";123043;125159;FALSE;TRUE;TRUE;TRUE;FALSE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;166381;NA;NA;123043;NA;125159;6.5;2030;"Achieved";"Company-wide";123043;125159;TRUE;TRUE;TRUE;TRUE;TRUE
6845;"Fujikura Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;166381;NA;NA;123043;NA;125159;100;2050;"Underway";"Company-wide";123043;125159;TRUE;TRUE;TRUE;TRUE;TRUE
6851;"Fubon Financial Holdings";"Services";"Scope 1+2 (location-based)";100;51721;NA;51721;44825;NA;44825;12;2025;"Underway";"Company-wide";44825;44825;TRUE;TRUE;TRUE;TRUE;TRUE
6851;"Fubon Financial Holdings";"Services";"Scope 1+2 (location-based)";100;51721;NA;51721;44825;NA;44825;47.1;2047;"Underway";"Company-wide";44825;44825;TRUE;TRUE;TRUE;TRUE;TRUE
6853;"Fugro";"Services";"Scope 2 (market-based)";100;15784;NA;19713;12765;NA;15180;30;2025;"Underway";"Company-wide";12765;15180;TRUE;TRUE;TRUE;TRUE;TRUE
6853;"Fugro";"Services";"Scope 1+2 (market-based)";0;215074;NA;212790;212790;NA;215074;100;2035;"New";"Company-wide";0;215074;TRUE;TRUE;TRUE;FALSE;FALSE
6855;"SUBARU CORPORATION";"Manufacturing";"Scope 1+2 (market-based)";100;663057.8;NA;657886;591478.1;NA;591478;30;2030;"Underway";"Company-wide";591478.1;591478;TRUE;TRUE;TRUE;TRUE;TRUE
6855;"SUBARU CORPORATION";"Manufacturing";"Scope 1+2 (market-based)";100;649723.9;NA;659703.6;591478.1;NA;591478;100;2050;"Underway";"Company-wide";591478.1;591478;TRUE;TRUE;TRUE;TRUE;TRUE
6862;"FUJIFILM Holdings Corporation";"Manufacturing";"Scope 1+2 (market-based)";99;1392190;NA;NA;973533;NA;973533;45;2030;"Underway";"Company-wide";963797.67;973533;TRUE;TRUE;TRUE;TRUE;TRUE
6862;"FUJIFILM Holdings Corporation";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream & downstream)";99;4932317;NA;NA;3392310;973533;2895872;45;2030;"Underway";"Company-wide";963797.67;2895872;TRUE;TRUE;TRUE;TRUE;TRUE
6862;"FUJIFILM Holdings Corporation";"Manufacturing";"Scope 1+2 (market-based)";99;1392190;NA;NA;973533;NA;973533;100;2050;"Underway";"Company-wide";963797.67;973533;TRUE;TRUE;TRUE;TRUE;TRUE
6863;"FUJI OIL HOLDINGS INC.";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;510951;NA;510951;418926;NA;412297;40;2030;"Underway";"Company-wide";418926;412297;TRUE;TRUE;TRUE;TRUE;TRUE
6874;"Fujitsu Limited";"Services";"Scope 1+2 (market-based)";100;914000;NA;NA;615300;NA;615300;71.4;2030;"Underway";"Company-wide";615300;615300;TRUE;TRUE;TRUE;TRUE;TRUE
6874;"Fujitsu Limited";"Services";"Scope 1+2 (location-based)";100;947900;NA;1015000;658200;NA;658200;80;2050;"Underway";"Company-wide";658200;658200;TRUE;TRUE;TRUE;TRUE;TRUE
6907;"Furukawa Electric Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;901360;NA;901360;647608;NA;647608;26;2031;"Underway";"Company-wide";647608;647608;TRUE;TRUE;TRUE;TRUE;TRUE
7013;"Vifor Pharma AG";"Biotech, health care & pharma";"Scope 1+2 (market-based)";50.8;1982.37;NA;NA;NA;NA;1796.95;35;2022;"Underway";"Site/facility";0;1796.95;TRUE;TRUE;TRUE;FALSE;FALSE
7013;"Vifor Pharma AG";"Biotech, health care & pharma";"Scope 1+2 (market-based)";5.3;210.53;NA;NA;NA;NA;NA;21.4;2022;NA;"Site/facility";0;0;FALSE;TRUE;TRUE;FALSE;FALSE
7042;"Galp Energia SA";"Fossil Fuels";"Scope 1+2 (market-based)";100;4105189;NA;3852741;3138427;NA;3490885;40;2030;"New";"Company-wide";3138427;3490885;TRUE;TRUE;TRUE;TRUE;TRUE
7043;"Gazprom Neft JSC";"Fossil Fuels";"Scope 1+2 (location-based)";23.6;7297909;NA;28799915;26117102;NA;6936305;20;2030;"New";"Business division";6163636.072;6936305;TRUE;TRUE;TRUE;FALSE;FALSE
7047;"PJSC Gazprom";"Infrastructure";"Scope 1";18.3;20245028;NA;118853905;100970512;NA;25154572;13.1;2019;"Achieved";"Business division";18477603.696;25154572;FALSE;TRUE;TRUE;FALSE;FALSE
7047;"PJSC Gazprom";"Infrastructure";"Scope 1";100;117097372;NA;117097372;100970512;NA;100970512;13.77;2020;"Achieved";"Company-wide";100970512;100970512;FALSE;TRUE;TRUE;TRUE;FALSE
7060;"Gap Inc.";"Retail";"Scope 1+2 (market-based)";100;481670;NA;470649;240724;NA;240724;50;2020;"Achieved";"Company-wide";240724;240724;FALSE;TRUE;TRUE;TRUE;FALSE
7060;"Gap Inc.";"Retail";"Scope 1+2 (market-based)";100;391671;NA;NA;240724;NA;240724;90;2030;"Underway";"Company-wide";240724;240724;TRUE;TRUE;TRUE;TRUE;TRUE
7084;"Naturgy Energy Group SA";"Infrastructure";"Scope 1+2 (location-based)";100;26123101;NA;26123101;15455482;NA;15455482;25.8;2025;"Underway";"Company-wide";15455482;15455482;TRUE;TRUE;TRUE;TRUE;TRUE
7084;"Naturgy Energy Group SA";"Infrastructure";"Scope 1+2 (location-based)";100;26123101;NA;26123101;15455482;NA;15455482;31.8;2030;"Underway";"Company-wide";15455482;15455482;TRUE;TRUE;TRUE;TRUE;TRUE
7084;"Naturgy Energy Group SA";"Infrastructure";"Scope 1+2 (location-based)";100;21848306;NA;21848306;15455482;NA;15455482;21;2022;"Underway";"Company-wide";15455482;15455482;TRUE;TRUE;TRUE;TRUE;TRUE
7110;"GEA Group AG";"Manufacturing";"Scope 1+2 (market-based)";100;82675;NA;40318;58882;NA;58882;52.43;2050;"Underway";"Company-wide";58882;58882;TRUE;TRUE;TRUE;TRUE;TRUE
7110;"GEA Group AG";"Manufacturing";"Scope 1+2 (market-based)";100;82675;NA;40318;58882;NA;58882;19.13;2025;"Achieved";"Company-wide";58882;58882;TRUE;TRUE;TRUE;TRUE;TRUE
7110;"GEA Group AG";"Manufacturing";"Scope 1+2 (market-based)";100;67760;NA;69152;58882;NA;58882;2.1;2020;"Achieved";"Company-wide";58882;58882;FALSE;TRUE;TRUE;TRUE;FALSE
7110;"GEA Group AG";"Manufacturing";"Scope 1+2 (market-based)";100;97366;NA;69152;58882;NA;87236;60;2030;"Underway";"Company-wide";58882;87236;TRUE;TRUE;TRUE;TRUE;TRUE
7119;"Geberit AG";"Manufacturing";"Scope 1+2 (location-based)";100;257909;NA;257909;206576;NA;206553;6;2021;"Achieved";"Company-wide";206576;206553;TRUE;TRUE;TRUE;TRUE;TRUE
7121;"ENGIE";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;237000000;84100000;282271613;174920674;40919641;174500000;99;2045;"New";"Company-wide";40919641;174500000;TRUE;TRUE;TRUE;TRUE;TRUE
7147;"General Dynamics Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;762200;NA;762200;762200;NA;762200;40;2034;"New";"Company-wide";762200;762200;TRUE;TRUE;TRUE;TRUE;TRUE
7156;"General Mills Inc.";"Food, beverage & agriculture";"Scope 1+2 (market-based)";100;746451;NA;746451;746451;NA;746451;42;2030;"New";"Company-wide";746451;746451;TRUE;TRUE;TRUE;TRUE;TRUE
7164;"General Motors Company";"Manufacturing";"Scope 1+2 (market-based)";100;5687893;NA;5687893;3813946;NA;3813946;71.4;2035;"New";"Company-wide";3813946;3813946;TRUE;TRUE;TRUE;TRUE;TRUE
7166;"General Electric Company";"Manufacturing";"Scope 1+2 (market-based)";100;2302704.53;NA;2302704.53;2074688.379;NA;2074688.38;50;2030;"New";"Company-wide";2074688.379;2074688.38;TRUE;TRUE;TRUE;TRUE;TRUE
7267;"Genus";"Food, beverage & agriculture";"Scope 1+2 (location-based) +3 (upstream)";100;121819;100335;NA;116394.95;105552;121675;100;2050;"Underway";"Company-wide";105552;121675;TRUE;TRUE;TRUE;TRUE;TRUE
7292;"George Weston Limited";"Retail";"Scope 1+2 (location-based)";100;180038;NA;180037.93;147341;NA;147340.58;20;2025;"Underway";"Company-wide";147341;147340.58;TRUE;TRUE;TRUE;TRUE;TRUE
7310;"Givaudan SA";"Materials";"Scope 1+2 (market-based)";100;189810;NA;189810;132672;NA;132671;70;2030;"Underway";"Company-wide";132672;132671;TRUE;TRUE;TRUE;TRUE;TRUE
7319;"Gerresheimer AG";"Manufacturing";"Scope 1+2 (market-based)";100;570230;NA;570229;550791;NA;550791;50;2030;"New";"Company-wide";550791;550791;TRUE;TRUE;TRUE;TRUE;TRUE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;48957.14;NA;48957.14;28771.93;NA;28771.93;40;2020;"Achieved";"Company-wide";28771.93;28771.93;FALSE;TRUE;TRUE;TRUE;FALSE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;48957.14;NA;48957.14;28771.93;NA;28771.93;50;2025;"Underway";"Company-wide";28771.93;28771.93;TRUE;TRUE;TRUE;TRUE;TRUE
7331;"GIGA-BYTE TECHNOLOGY CO.,LTD";"Manufacturing";"Scope 1+2 (location-based)";100;29287.83;NA;29287.84;28771.93;NA;28771.93;34.72;2030;"Underway";"Company-wide";28771.93;28771.93;TRUE;TRUE;TRUE;TRUE;TRUE
7345;"Gilead Sciences, Inc.";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;87293;NA;87293;84450;NA;84451;46;2030;"New";"Company-wide";84450;84451;TRUE;TRUE;TRUE;TRUE;TRUE
7351;"DMG MORI AKTIENGESELLSCHAFT";"Manufacturing";"Scope 1+2 (market-based)";5.55;48505;NA;48505;28089;NA;28089;46.2;2030;"New";"Company-wide";1558.9395;28089;TRUE;TRUE;TRUE;FALSE;FALSE
7370;"Glanbia PLC";"Food, beverage & agriculture";"Scope 1+2 (market-based)";100;243700;NA;433741;419021.86;NA;224359;31;2030;"Achieved";"Other, please specify: Operational Control boundary was used to set the targets which applies to Glanbia Nutritionals, Glanbia Performance Nutrition, Southwest Cheese and Midwest Cheese";419021.86;224359;TRUE;TRUE;TRUE;TRUE;TRUE
7374;"GlaxoSmithKline";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;1512070;NA;1506164;989154;NA;989165;20;2030;"Underway";"Company-wide";989154;989165;TRUE;TRUE;TRUE;TRUE;TRUE
7374;"GlaxoSmithKline";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;1477606;NA;1411703;989154;NA;989165;34;2025;"Underway";"Company-wide";989154;989165;TRUE;TRUE;TRUE;TRUE;TRUE
7374;"GlaxoSmithKline";"Biotech, health care & pharma";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;15931591;989154;15609548;15609548;989154;15931591;100;2030;"New";"Company-wide";989154;15931591;TRUE;TRUE;TRUE;TRUE;TRUE
7574;"MMC Norilsk Nickel OSJC";"Materials";"Scope 1+2 (location-based)";100;10343000;NA;10343000;9699000;NA;9699555;NA;2030;"New";"Company-wide";9699000;9699555;TRUE;FALSE;TRUE;TRUE;FALSE
7575;"Godrej Consumer Products Limited";"Materials";"Scope 1+2 (location-based)";100;78656;NA;78656;63950;NA;63950;37.5;2031;"Underway";"Company-wide";63950;63950;TRUE;TRUE;TRUE;TRUE;TRUE
7576;"Godrej Industries";"Materials";"Scope 1+2 (location-based)";100;119882;NA;122663;73262;NA;73262;100;2025;"Revised";"Business division";73262;73262;TRUE;TRUE;TRUE;TRUE;TRUE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1+2 (market-based)";100;251687;NA;251687;13701;NA;13701;15;2020;"Achieved";"Company-wide";13701;13701;FALSE;TRUE;TRUE;TRUE;FALSE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1+2 (market-based)";100;251687;NA;251687;13701;NA;13701;50;2036;"Underway";"Company-wide";13701;13701;TRUE;TRUE;TRUE;TRUE;TRUE
7599;"Goldman Sachs Group Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;624996;13701;624996;624996;13701;624996;100;2030;"New";"Company-wide";13701;624996;TRUE;TRUE;TRUE;TRUE;TRUE
7608;"Goodman Property Trust";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;877.31;769.3;877.31;528.58;472.96;528.58;19.4;2025;"Achieved";"Company-wide";472.96;528.58;TRUE;TRUE;TRUE;TRUE;TRUE
7608;"Goodman Property Trust";"Services";"Scope 1";100;452.9;NA;596.25;270.44;NA;116.9;20;2025;"Achieved";"Company-wide";270.44;116.9;TRUE;TRUE;TRUE;TRUE;TRUE
7608;"Goodman Property Trust";"Services";"Scope 2 (location-based)";100;173.05;NA;173.05;202.52;NA;202.52;10;2025;"Underway";"Company-wide";202.52;202.52;TRUE;TRUE;TRUE;TRUE;TRUE
7608;"Goodman Property Trust";"Services";"Scope 1";100;114.21;NA;596.25;270.44;NA;81.4;36;2025;"Achieved";"Company-wide";270.44;81.4;TRUE;TRUE;TRUE;TRUE;TRUE
7616;"Alphabet, Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;1163109;860953;12529953;10326109;950109;0;100;2020;"Achieved";"Company-wide";950109;0;FALSE;TRUE;TRUE;TRUE;FALSE
7616;"Alphabet, Inc.";"Services";"Scope 1+2 (market-based)";100;1451418;NA;1762152;950109;NA;0;100;2025;"Achieved";"Company-wide";950109;0;TRUE;TRUE;TRUE;TRUE;TRUE
7616;"Alphabet, Inc.";"Services";"Scope 1+2 (market-based)";100;1451418;NA;1762152;950109;NA;0;100;2040;"Achieved";"Company-wide";950109;0;TRUE;TRUE;TRUE;TRUE;TRUE
7631;"Graphic Packaging International LLC";"Manufacturing";"Scope 1+2 (market-based)";100;2050506.53;NA;2050506.532;2121942.791;NA;2121942.79;10;2025;"Underway";"Company-wide";2121942.791;2121942.79;TRUE;TRUE;TRUE;TRUE;TRUE
7661;"Graham Packaging";"Manufacturing";"Scope 1+2 (location-based)";100;408816.81;NA;408816.8;408816.8;NA;408816.81;0;2030;"New";"Company-wide";408816.8;408816.81;TRUE;TRUE;TRUE;TRUE;TRUE
7688;"Evergy, Inc.";"Power generation";"Scope 1";100;48455198;NA;NA;23951700;NA;23951700;80;2050;"Replaced";"Company-wide";23951700;23951700;FALSE;TRUE;TRUE;TRUE;FALSE
7688;"Evergy, Inc.";"Power generation";"Scope 1+2 (location-based)";100;48455198;NA;NA;NA;NA;23951700;100;2045;"Underway";"Company-wide";0;23951700;TRUE;TRUE;TRUE;TRUE;TRUE
7688;"Evergy, Inc.";"Power generation";"Scope 1+2 (location-based)";100;48455198;NA;NA;NA;NA;23951700;70;2030;"Underway";"Company-wide";0;23951700;TRUE;TRUE;TRUE;TRUE;TRUE
7690;"Great-West Lifeco Inc.";"Services";"Scope 1+2 (location-based)";40.69;25168.45;NA;61856.65;43716.05;NA;19620.97;27.3;2025;"Underway";"Country/region";17788.060745;19620.97;TRUE;TRUE;TRUE;FALSE;FALSE
7690;"Great-West Lifeco Inc.";"Services";"Scope 1+2 (location-based)";40.69;25168.45;NA;61856.65;43716.05;NA;19620.67;50.4;2036;"Underway";"Country/region";17788.060745;19620.67;TRUE;TRUE;TRUE;FALSE;FALSE
7702;"Great Portland Estates";"Services";"Scope 1+2 (location-based)";100;7936;NA;7936;4401;NA;4401;50;2030;"Underway";"Company-wide";4401;4401;TRUE;TRUE;TRUE;TRUE;TRUE
7808;"Getlink";"Transportation services";"Scope 1+2 (market-based)";100;46685;NA;57868;45586;NA;45587;30;2025;"Underway";"Company-wide";45586;45587;TRUE;TRUE;TRUE;TRUE;TRUE
7843;"GS Engineering & Construction";"Infrastructure";"Scope 1+2 (location-based)";100;156178;NA;156178;120676;NA;145120;10.62;2030;"Underway";"Company-wide";120676;145120;TRUE;TRUE;TRUE;TRUE;TRUE
7843;"GS Engineering & Construction";"Infrastructure";"Scope 1+2 (location-based)";100;156178;NA;156178;120676;NA;145120;31.86;2050;"Underway";"Company-wide";120676;145120;TRUE;TRUE;TRUE;TRUE;TRUE
7844;"GS Yuasa Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;655540.69;NA;613835;617140.11;NA;617140.11;30;2030;"Underway";"Company-wide";617140.11;617140.11;TRUE;TRUE;TRUE;TRUE;TRUE
7844;"GS Yuasa Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;655540.69;NA;613835;617140.11;NA;617140.11;6;2022;"Underway";"Company-wide";617140.11;617140.11;TRUE;TRUE;TRUE;TRUE;TRUE
7845;"Grupo Eulen";"Services";"Scope 1+2 (market-based) +3 (downstream)";100;21172;NA;NA;NA;NA;18031;1;2021;"Achieved";"Company-wide";0;18031;TRUE;TRUE;TRUE;TRUE;TRUE
7869;"H2O Retailing Corporation";"Retail";"Scope 1+2 (market-based)";100;238518;NA;NA;209619;NA;209619;30;2030;"New";"Company-wide";209619;209619;TRUE;TRUE;TRUE;TRUE;TRUE
7869;"H2O Retailing Corporation";"Retail";"Scope 1+2 (market-based)";43;134089;NA;NA;209619;NA;73053;22;2020;"Achieved";"Business division";90136.17;73053;FALSE;TRUE;TRUE;FALSE;FALSE
7903;"H&M Hennes & Mauritz AB";"Retail";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;18297000;80651.5;16980221.5;17459640;72580;17387061;75;2040;"Underway";"Company-wide";72580;17387061;TRUE;TRUE;TRUE;TRUE;TRUE
7903;"H&M Hennes & Mauritz AB";"Retail";"Scope 1+2 (market-based)";100;63690;NA;63690;72580;NA;72508;40;2030;"Underway";"Company-wide";72580;72508;TRUE;TRUE;TRUE;TRUE;TRUE
8027;"Halliburton Company";"Services";"Scope 1+2 (location-based)";100;5789503;NA;5798503;3375327;NA;3375327;40;2035;"Underway";"Company-wide";3375327;3375327;TRUE;TRUE;TRUE;TRUE;TRUE
8031;"Halma";"Manufacturing";"Scope 1+2 (market-based)";100;18601;NA;18601;15042;NA;15042;42;2030;"New";"Company-wide";15042;15042;TRUE;TRUE;TRUE;TRUE;TRUE
8032;"The Hachijuni Bank, Ltd.";"Services";"Scope 1+2 (market-based)";100;14633;NA;NA;10041;NA;10041;60;2030;"Revised";"Company-wide";10041;10041;TRUE;TRUE;TRUE;TRUE;TRUE
8037;"Hakuhodo DY Holdings Inc.";"Services";"Scope 2 (location-based)";50;5012;NA;NA;9109;NA;3783;5;2021;"Achieved";"Company-wide";4554.5;3783;TRUE;TRUE;TRUE;FALSE;FALSE
8042;"Hamamatsu Photonics K.K.";"Manufacturing";"Scope 1+2 (market-based)";100;66778.97;NA;66779.17;62775.34;NA;62774.84;83;2051;"Underway";"Company-wide";62775.34;62774.84;TRUE;TRUE;TRUE;TRUE;TRUE
8042;"Hamamatsu Photonics K.K.";"Manufacturing";"Scope 1+2 (market-based)";100;66778.97;NA;66779.17;62775.34;NA;62774.84;32.5;2031;"Underway";"Company-wide";62775.34;62774.84;TRUE;TRUE;TRUE;TRUE;TRUE
8054;"Caesars Entertainment";"Hospitality";"Scope 1+2 (market-based)";100;1268164;NA;1268164;810187;NA;810187;35;2025;"Underway";"Company-wide";810187;810187;TRUE;TRUE;TRUE;TRUE;TRUE
8054;"Caesars Entertainment";"Hospitality";"Scope 1+2 (market-based)";100;1268164;NA;1268164;810187;NA;810187;100;2050;"Underway";"Company-wide";810187;810187;TRUE;TRUE;TRUE;TRUE;TRUE
8055;"L3Harris Technologies INC";"Manufacturing";"Scope 1+2 (location-based)";100;317856;NA;348330;377712;NA;349778;21;2025;"Replaced";"Company-wide";377712;349778;FALSE;TRUE;TRUE;TRUE;FALSE
8055;"L3Harris Technologies INC";"Manufacturing";"Scope 1+2 (market-based)";100;349493;NA;349493;317855;NA;317856;30;2026;"New";"Company-wide";317855;317856;TRUE;TRUE;TRUE;TRUE;TRUE
8061;"Hanwha Corp.";"Services";"Scope 1+2 (location-based)";100;89328;NA;89328;95490;NA;95490;10.91;2025;"New";"Company-wide";95490;95490;TRUE;TRUE;TRUE;TRUE;TRUE
8061;"Hanwha Corp.";"Services";"Scope 1+2 (location-based)";100;89328;NA;89328;95490;NA;95490;64.36;2040;"New";"Company-wide";95490;95490;TRUE;TRUE;TRUE;TRUE;TRUE
8074;"Hankook Tire & Technology Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;1283394;NA;1283394;1136878;NA;1136878;50;2050;"Underway";"Company-wide";1136878;1136878;TRUE;TRUE;TRUE;TRUE;TRUE
8093;"Hanwha Solutions";"Materials";"Scope 1+2 (location-based)";100;2873478;NA;2873487;2701549;NA;2477598;100;2050;"Underway";"Company-wide";2701549;2477598;TRUE;TRUE;TRUE;TRUE;TRUE
8112;"Havas";"Services";"Scope 1+2 (location-based)";100;18978;NA;18978.24;11581.86;NA;11581;60;2024;"Achieved";"Company-wide";11581.86;11581;TRUE;TRUE;TRUE;TRUE;TRUE
8116;"The Hartford Financial Services Group, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;109892;52973;100959;231057.9;25185;37383;25.7;2027;"Achieved";"Company-wide";25185;37383;TRUE;TRUE;TRUE;TRUE;TRUE
8116;"The Hartford Financial Services Group, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;109892;52973;100959;231057.9;25185;37383;46.2;2037;"Achieved";"Company-wide";25185;37383;TRUE;TRUE;TRUE;TRUE;TRUE
8126;"Hasbro, Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;14763;NA;14763;12738.3;NA;12738.27;20;2025;"Underway";"Company-wide";12738.3;12738.27;TRUE;TRUE;TRUE;TRUE;TRUE
8156;"Hays";"Services";"Scope 1+2 (location-based)";100;11877.96;NA;11592;7145.626;NA;7145.63;50;2025;"Underway";"Company-wide";7145.626;7145.63;TRUE;TRUE;TRUE;TRUE;TRUE
8162;"HCL Technologies";"Services";"Scope 1+2 (location-based)";100;204416;NA;204416;204416;NA;204416;36;2030;"New";"Company-wide";204416;204416;TRUE;TRUE;TRUE;TRUE;TRUE
8167;"HDFC Bank Ltd";"Services";"Scope 1+2 (location-based)";100;456498.67;NA;456498.67;305966.73;NA;305966.71;3;2022;"Achieved";"Company-wide";305966.73;305966.71;TRUE;TRUE;TRUE;TRUE;TRUE
8187;"Hellenic Telecommunication Organisation SA";"Services";"Scope 1+2 (location-based)";100;323950;NA;323950;304988;NA;253473;20;2020;"Achieved";"Country/region";304988;253473;FALSE;TRUE;TRUE;TRUE;FALSE
8187;"Hellenic Telecommunication Organisation SA";"Services";"Scope 1+2 (market-based)";75;99846;NA;218342;63075;NA;14322;90;2030;"Underway";"Country/region";47306.25;14322;TRUE;TRUE;TRUE;FALSE;FALSE
8212;"Heineken NV";"Food, beverage & agriculture";"Scope 1+2 (market-based)";98.6;1793883;NA;1793883;1502751;NA;1508645;90;2030;"New";"Company-wide";1481712.486;1508645;TRUE;TRUE;TRUE;TRUE;TRUE
8254;"Hera";"Infrastructure";"Scope 1+2 (market-based)";100;1131035;NA;1131034;1030620;NA;1030620;28;2030;"New";"Company-wide";1030620;1030620;TRUE;TRUE;TRUE;TRUE;TRUE
8254;"Hera";"Infrastructure";"Scope 2 (market-based)";100;48425;NA;48425;44409;NA;44409;100;2030;"New";"Company-wide";44409;44409;TRUE;TRUE;TRUE;TRUE;TRUE
8254;"Hera";"Infrastructure";"Scope 1+2 (market-based) +3 (upstream & downstream)";86.5;11781249;1131034;11283383;12643635;1030620;11141300;36.7;2030;"New";"Company-wide";891486.3;11141300;TRUE;TRUE;TRUE;FALSE;FALSE
8261;"Helvetia Group";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;16816;7821;16798;16680.3;11727.97;12025.24;10;2020;"Achieved";"Company-wide";11727.97;12025.24;FALSE;TRUE;TRUE;TRUE;FALSE
8264;"Hermes International";"Apparel";"Scope 1+2 (market-based)";100;36307;NA;36307;34596;NA;34596;50;2030;"Underway";"Company-wide";34596;34596;TRUE;TRUE;TRUE;TRUE;TRUE
8332;"Hitachi Construction Machinery Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;407187;NA;112830;275205.43;NA;275205.43;45;2030;"Underway";"Company-wide";275205.43;275205.43;TRUE;TRUE;TRUE;TRUE;TRUE
8338;"Hitachi, Ltd.";"Services";"Scope 1+2 (market-based)";96;5403305;NA;NA;3316112;NA;3313111;100;2030;"Underway";"Company-wide";3183467.52;3313111;TRUE;TRUE;TRUE;TRUE;TRUE
8370;"Hindustan Zinc";"Materials";"Scope 1+2 (location-based)";100;4402891;NA;4688461;4796511;NA;4796511;14;2026;"Underway";"Company-wide";4796511;4796511;TRUE;TRUE;TRUE;TRUE;TRUE
8373;"Hirose Electric Co., Ltd.";"Manufacturing";"Scope 1+2 (market-based)";100;46471.19;NA;44943;47144;NA;47144;1;2020;"Expired";"Company-wide";47144;47144;FALSE;TRUE;TRUE;TRUE;FALSE
