"Scope_Target_1";"Scope_Target_2";"TwoTargets";"Country";"Actor name";"Action description";"Included in aggregation";"Sufficient data";"Actor type";"Target type";"Action or initiative";"Sector targeted";"Subsector";"Subsector 2";"Smaller actor types included";"Geographic coverage";"Action status";"Base Year";"BY Scope 1 emissions (tCO2e)";"BY Scope 2 emissions (tCO2e)";"MRY Year";"MRY Scope 1 emissions (tCO2e)";"MRY Scope 2 emissions (tCO2e)";"Target Year 1";"Target Year 1 Scope 1 emissions reduction (perc)";"Target Year 1 Scope 2 emissions reduction (perc)";"Target Year 2";"Target Year 2 Scope 1 emissions reduction (perc)";"Target Year 2 Scope 2 emissions reduction (perc)"
"Scope 1+2";"Scope 1+2";TRUE;"United Kingdom";"Power Corporation of Canada";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;198.029419682044;924.499983094378;2019;192.549778202282;898.918286882083;2025;0.272999999999999;0.272999999999999;"2036";"0.504";"0.504"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"Power Corporation of Canada";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;382.639263305049;8008.58537728795;2019;372.051311361553;7786.98104850659;2025;0.272999999999999;0.272999999999999;"2036";"0.504";"0.504"
"Scope 1+2";NA;FALSE;"Canada";"Prairiesky Royalty Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;164.218543046358;378.781456953642;2019;137;316;2025;0.5;0.5;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"Rest of world";"Procter & Gamble Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2010;2168910;3253365;2019;1620143.6;2430215.4;2020;0.3;0.3;"2030";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Brazil";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;2.64775259996171;0.00987967388045387;2019;4.68753860658669;0.0174908156962185;2025;0.21;0.21;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Canada";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;14.5428799520285;0.642178802229519;2019;25.7464807048343;1.13690302025423;2025;0.210000000000001;0.210000000000001;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"China";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;258.185517517907;0;2019;457.087486589291;0;2025;0.209999999999997;0.209999999999997;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Czech Republic";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;44.903117786664;0.0296390216413615;2019;79.4957573393151;0.0524724470886554;2025;0.209999999999999;0.209999999999999;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"France";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;162.402079246905;0;2019;287.514028414448;0;2025;0.21;0.21;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Germany";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;188.227546770413;17.3981057034798;2019;333.235020644364;30.8013264410416;2025;0.210000000000004;0.210000000000004;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Hungary";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;34.7566927114377;5.7104515029025;2019;61.5326896192983;10.1096914724146;2025;0.210000000000001;0.210000000000001;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Italy";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;59.2681636088444;4.59404835441117;2019;104.927403361618;8.13322929874183;2025;0.209999999999998;0.209999999999998;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Japan";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0;94.3805245799784;2019;0;167.08976234598;2025;0.209999999999998;0.209999999999998;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Luxembourg";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;19.166567328081;8.14085127749419;2019;33.9321824506649;14.4124321336845;2025;0.209999999999998;0.209999999999998;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Mexico";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;276.858101151966;1.28435760445906;2019;490.145128255147;2.27380604050852;2025;0.209999999999999;0.209999999999999;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Netherlands";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;102.491736835831;41.9194562747669;2019;181.449722032576;74.2135309990572;2025;0.210000000000001;0.210000000000001;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Poland";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;158.539126759648;0;2019;280.675119477226;0;2025;0.21;0.21;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Singapore";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0;12.8929744139927;2019;0;22.8255144835658;2025;0.21;0.21;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Slovakia";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;41.4649912762661;0;2019;73.4089534770312;0;2025;0.21;0.21;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Spain";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;30.8147028331364;0;2019;54.5538541565069;0;2025;0.209999999999999;0.209999999999999;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"Sweden";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;20.0557379773219;5.54249704693476;2019;35.5063558633246;9.81234760557885;2025;0.209999999999998;0.209999999999998;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"United Kingdom";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;51.1470716791111;0;2019;90.5499528593255;0;2025;0.210000000000002;0.210000000000002;"2040";"0.56";"0.56"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"Prologis";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;989.20234728047;81.7641810346384;2019;1751.26792158393;144.753990701908;2025;0.209999999999999;0.209999999999999;"2040";"0.56";"0.56"
"Scope 1+2";NA;FALSE;"United Kingdom of Great Britain and Northern Ireland";"Provident Financial plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1869.52770208901;4011.47229791099;2019;700;1502;2020;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Belgium";"Proximus";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;44313.01041864;27.2335128406369;2019;32543;20.000000000001;2025;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Luxembourg";"Proximus";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;3842.64866181367;0;2019;2822;0;2025;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"Proximus";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;923.21608529754;0;2019;677.999999999999;0;2025;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"Prudential Financial, Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;32145.2;48217.8;2019;26772.48;40158.72;2050;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"Austria";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0.870616326570983;0.229059535702628;2019;5.09377145174531;1.34017349330854;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Cambodia";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;5.37672113472932;14.6664634665031;2019;31.4579313346324;85.810029772797;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"France";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.44754221110001;0.231910899217599;2019;8.46922917140623;1.35685615090159;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;2.97112078259923;1.96078764379469;2019;17.3833292119606;11.4721075381557;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Ghana";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;7.72434376205502;15.8041575089764;2019;45.1933194195788;92.4664101524249;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Hong Kong";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;4.50135253563339;513.231175877111;2019;26.3363554535653;3002.79495346146;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"India";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0.289888624021999;132.895400251239;2019;1.69607018862699;777.539744211121;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Indonesia";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;13.1495380765388;367.051273009624;2019;76.9348559332932;2147.53070752431;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Ireland";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.59771402288846;6.96112879454793;2019;9.34784913797366;40.7279280705051;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Italy";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.95603537126975;5.44420340458364;2019;11.4443031088339;31.8527542310013;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Malaysia";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;9.52925686703133;885.456723211902;2019;55.753441675981;5180.59912363129;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Philippines";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;30.8384468689107;231.128675159992;2019;180.428502754726;1352.27954183523;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Poland";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;3.85219210872511;18.2724878584358;2019;22.5382704082137;106.908030742144;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Singapore";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.47130357372476;164.574048902561;2019;8.60825131801503;962.884070069933;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"South Korea";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;5.30258568334009;113.805521518512;2019;31.024182237213;665.849351625635;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0.521799523239597;0.567421339479125;2019;3.05292633952859;3.31984886101743;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Taiwan";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;2.13662172721787;121.626811640075;2019;12.5008714230606;711.609881403378;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Thailand";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0.508493160169736;97.5375422111003;2019;2.97507393742767;570.669229171406;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Uganda";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.01318450231951;1.25840176460697;2019;5.92790433139793;7.36261288440042;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"United Arab Emirates";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.09302268073868;2.62230397926785;2019;6.3950187440034;15.3424840997438;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;891.528226589778;2494.44503743855;2019;5216.12206253277;14594.4114897279;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;688.385684329221;2437.59550213157;2019;4027.58280497334;14261.7982235235;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Vietnam";"Prudential plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;7.45156331912285;181.851410894272;2019;43.5973451765102;1063.9698533121;2020;0.18;0.18;"";"";""
"Scope 1+2";NA;FALSE;"Angola";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;208.004361741606;475.991376636604;2019;208.55;477.24;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Argentina";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1399.91772762839;3521.56221739277;2019;1403.59;3530.8;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Australia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1148.37756924319;22219.7031447417;2019;1151.39;22277.99;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;14887.3075278132;14198.4744786968;2019;14926.36;14235.72;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Canada";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;10698.196428552;7094.39992861021;2019;10726.26;7113.01000000001;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Chile";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;416.976185630848;3604.76396208942;2019;418.07;3614.22;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"China";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;3576.70755980799;28410.4934274605;2019;3586.09;28485.02;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Colombia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;255.410006975739;884.260402938734;2019;256.079999999999;886.579999999997;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Costa Rica";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;229.288528989584;0;2019;229.89;0;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Côte d'Ivoire";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;87.071593287184;1028.41226293641;2019;87.3;1031.11;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Czechia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;783.644339584655;9367.93597555335;2019;785.700000000001;9392.51000000001;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Estonia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;155.761405769296;7580.06592672317;2019;156.17;7599.95;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Finland";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;241.865536908844;12344.8170038274;2019;242.5;12377.2;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"France";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;88640.8168906486;17910.6267391737;2019;88873.34;17957.61;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;18093.4770850768;42593.4885117952;2019;18140.94;42705.22;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Hungary";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;2430.26491486006;10406.9903221137;2019;2436.64;10434.29;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"India";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;6022.45186903022;23359.3735546562;2019;6038.24999999999;23420.65;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Indonesia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;371.505464691984;4617.69683066365;2019;372.48;4629.81;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Italy";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;79324.1564089197;30640.49367776;2019;79532.2399999999;30720.87;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Malaysia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;135.444700668953;3191.65762504911;2019;135.8;3200.03;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Mexico";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;6023.41933117786;17676.500899446;2019;6039.22000000001;17722.87;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;7486.22209840255;26546.1938689671;2019;7505.85999999999;26615.83;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"New Zealand";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;156.728867916931;650.134563210972;2019;157.14;651.84;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Norway";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1233.51423823511;114.160533420974;2019;1236.75;114.46;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Oman";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1378.63356038041;12858.5394042218;2019;1382.25;12892.27;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Philippines";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;2494.117416604;9192.82532683134;2019;2500.65999999999;9216.93999999997;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Portugal";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;198.329740265252;2952.69447458317;2019;198.85;2960.44;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Romania";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1790.77243527308;10562.751727883;2019;1795.46999999999;10590.46;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Russian Federation";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;150.924095031119;3130.70750974808;2019;151.32;3138.92;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Slovakia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;112.225609125704;2422.52521767898;2019;112.52;2428.88;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;4198.78572073755;30156.7626039424;2019;4209.8;30235.87;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Sweden";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;140.28201140713;795.25388535628;2019;140.649999999999;797.339999999997;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Thailand";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;2.90238644290613;1816.89391325924;2019;2.90999999999999;1821.66;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Tunisia";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;62.8850395962994;756.555399450864;2019;63.05;758.54;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"Turkey";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;3193.59254934438;14253.619821112;2019;3201.97;14291.01;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom of Great Britain and Northern Ireland";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;6161.76641828972;17156.0062640181;2019;6177.93000000001;17201.01;2022;0.03;0.03;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"Prysmian SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;55263.372797228;175326.392780926;2019;55408.34;175786.31;2022;0.03;0.03;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"Thailand";"PTT Global Chemical";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;6243862.85312762;2452121.14687238;2019;6097554;2394662;2022;0.1;0.1;"2030";"0.2";"0.2"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"Public Service Enterprise Group Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2005;24951640.7440644;1614689.25593559;2019;13378214;865741;2025;0.25;0.25;"2030";"0.4";"0.4"
"Scope 1+2";NA;FALSE;"France";"Puig, S.L.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;548.91;0;2019;548.910000000001;0;2034;0.375;0.375;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"Puig, S.L.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;1605.85;0;2019;1605.85;0;2034;0.375;0.375;"";"";""
"Scope 1+2";NA;FALSE;"Argentina";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;99.4030891878423;2816.78101644244;2019;36.8391928251121;1043.91060538117;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Australia";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;200.96711509716;1025.36447433981;2019;74.4792376681616;380.004282511211;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Austria";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;256.071001494769;33.49451918286;2019;94.9009641255605;12.4132062780269;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Bangladesh";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;9.72421524663678;101.564025909318;2019;3.60383408071748;37.6400448430493;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Benelux";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;325.220976581963;692.580219232686;2019;120.528228699552;256.673071748879;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;22.6898355754858;181.518684603886;2019;8.4089461883408;67.2715695067264;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Canada";"PUMA SE";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;291.726457399103;556.441205779771;2019;108.115022421525;206.219394618834;2030;0.35;0.35;"";"";""
