"company_name";"Country/Region";"sectors";"industries";"activities";"target_type";"Scope";"perc_scope1";"Base year_Target_1";"Target year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_excl_scope3_Target_4";"% reduction from base year_Target_4"
"Senior Plc";"Canada";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;331.564070351759;299;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"China";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;52.1187669114805;47;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"France";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;479.049091611906;432;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"Germany";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;711.920177812138;642;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"India";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;306.059141863162;276;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"Mexico";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;47.6831271743332;43;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"Netherlands";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;12.198009277155;11;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"South Africa";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;7.76236954000774;7;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"United Kingdom of Great Britain and Northern Ireland";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;1453.78092385002;1311;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Slovenska Grafia";"Slovakia";"Print & publishing services";"Services";"Printing services";"absolute";"Scope 1";1;2015;2022;6757.72;4758.5;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Snam S.P.A";"Italy";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";"absolute";"Scope 1";1;2016;2021;834812;1500301;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SSAB";"Finland";"Construction, Metal smelting, refining & forming";"Infrastructure, Materials";"Building sub-contractors, Iron & steel";"absolute";"Scope 1";1;2014;2020;3843093.58117303;4182745.47868988;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SSAB";"Sweden";"Construction, Metal smelting, refining & forming";"Infrastructure, Materials";"Building sub-contractors, Iron & steel";"absolute";"Scope 1";1;2014;2020;5055787.5658606;5502617.13269685;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SSAB";"United States of America";"Construction, Metal smelting, refining & forming";"Infrastructure, Materials";"Building sub-contractors, Iron & steel";"absolute";"Scope 1";1;2014;2020;678848.85296638;738845.388613268;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SUZHOU TIANYE COMMERCIAL";"China";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";"Scope 1";1;2018;2100;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tata Motors";"India";"Powered machinery, Transportation equipment";"Manufacturing";"Agriculture, construction & mining machinery, Automobiles";"absolute";"Scope 1";1;2013;2020;110267;97163;40;2013;2040;110267;97163;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tongaat Hulett Ltd";"South Africa";"Food & beverage processing, Land & property ownership & development";"Food, beverage & agriculture, Infrastructure";"Grain & corn milling, Land sales & leasing, Sugar";"absolute";"Scope 1";1;2013;2020;738565.304146715;665372;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Trans-Expedite Inc.";"United States of America";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";"absolute";"Scope 1";1;2012;2020;6845;2451;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"TransCanada Corporation";"Canada";"Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Power generation";"Non-CCGT generation, Oil & gas pipelines & storage";"absolute";"Scope 1";1;2010;2020;57326.75;6054687.5;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"TransCanada Corporation";"United States of America";"Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Power generation";"Non-CCGT generation, Oil & gas pipelines & storage";"absolute";"Scope 1";1;2010;2020;61025.25;6445312.5;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"UBS";"United Kingdom";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 1";1;2004;2040;3858.23263227462;1226.37931034483;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"UBS";"United States of America";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 1";1;2004;2040;10237.0904637873;3253.96551724138;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"United Continental Holdings";"United States of America";"Air transport";"Transportation services";"Air freight, Passenger airlines";"absolute";"Scope 1";1;2015;2025;397788.374664689;14903868.5642863;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"United Microelectronics";"Taiwan (Province of China)";"Electrical & electronic equipment, Renewable energy equipment";"Manufacturing";"Semiconductors, Solar energy equipment";"absolute";"Scope 1";1;2010;2025;479763.992631937;473094;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"Brazil";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;177219.955254212;8703435.38000001;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"Canada";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;12606.0007868555;619092.32;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"China";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;392.966355689047;19298.94;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"Indonesia";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;36977.959078715;1816021.65999999;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"Japan";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;199.078527210661;9776.93;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"Taiwan (Province of China)";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;24.1913601752184;1188.06;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vale";"United Kingdom of Great Britain and Northern Ireland";"Coal mining, Metallic mineral mining";"Fossil Fuels, Mineral extraction";"Coal extraction & processing, Iron ore mining, Other non-ferrous ore mining";"absolute";"Scope 1";1;2014;2020;956.908732122562;46994.67;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vattenfall Group";"Denmark";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2016;2030;25.7617621723267;25.756262258187;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vattenfall Group";"Germany";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2015;2020;15333729.1534697;15199426;10.3;2015;2050;15333729.1534697;15199426;100;2016;2030;20372235.430304;20367886.1336624;75;NA;NA;NA;NA;NA
"Vattenfall Group";"Netherlands";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2015;2020;7739626.87810031;7671837.99999999;10.3;2015;2050;7739626.87810031;7671837.99999999;100;2016;2030;2715514.13147057;2714934.39261312;75;NA;NA;NA;NA;NA
"Vattenfall Group";"Sweden";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2015;2020;326619.756364365;323759;10.3;2015;2050;326619.756364365;323759;100;2016;2030;112222.981610424;112199.022971289;75;NA;NA;NA;NA;NA
"Vattenfall Group";"United Kingdom";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2016;2030;1.69485277449517;1.69449093803862;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vattenfall Group";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, District heating & cooling, Gas utilities, Hydro generation, Wind generation";"absolute";"Scope 1";1;2015;2020;24.2120656190091;23.9999999999999;10.3;2015;2050;24.2120656190091;23.9999999999999;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Veidekke ASA";"Denmark";"Construction";"Infrastructure";"Building sub-contractors, Non-residential building construction, Transportation infrastructure & other construction";"absolute";"Scope 1";1;2014;2020;624.970710195482;1319.42486671493;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Veidekke ASA";"Sweden";"Construction";"Infrastructure";"Building sub-contractors, Non-residential building construction, Transportation infrastructure & other construction";"absolute";"Scope 1";1;2014;2020;1766.85644704798;3730.14974001185;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ventas Inc";"Canada";"Financial services";"Services";"REIT";"absolute";"Scope 1";1;2013;2023;8036.21659960216;13503.88;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ventas Inc";"United States of America";"Financial services";"Services";"REIT";"absolute";"Scope 1";1;2013;2023;38086.1434003978;63999.11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vermilion Energy Inc.";"Canada";"Oil & gas extraction & production";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction";"absolute";"Scope 1";1;2014;2020;123550.551503444;219880.076191529;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vermilion Energy Inc.";"France";"Oil & gas extraction & production";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction";"absolute";"Scope 1";1;2014;2020;26613.3086520296;47363.0935913209;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vermilion Energy Inc.";"Netherlands";"Oil & gas extraction & production";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction";"absolute";"Scope 1";1;2014;2020;18955.2611703536;33734.242539998;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vermilion Energy Inc.";"United States of America";"Oil & gas extraction & production";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction";"absolute";"Scope 1";1;2014;2020;582.71905822035;1037.05171171312;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Virgin Atlantic Airways Ltd.";"United Kingdom of Great Britain and Northern Ireland";"Air transport";"Transportation services";"Passenger airlines";"absolute";"Scope 1";1;2007;2050;4816.76962649558;3676;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Waste Management, Inc.";"Canada";"Non-energy utilities";"Infrastructure";"Waste management";"absolute";"Scope 1";1;2010;2038;93105.0966097944;776646;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Waste Management, Inc.";"United States of America";"Non-energy utilities";"Infrastructure";"Waste management";"absolute";"Scope 1";1;2010;2038;1787826.90339021;14913347;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WEC Energy Group";"United States of America";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Coal generation, Hydro generation";"absolute";"Scope 1";1;2005;2030;35700000;30206300;40;2005;2050;35700000;30206300;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WHISTL UK LTD";"United Kingdom of Great Britain and Northern Ireland";"Intermodal transport & logistics, Leisure & home manufacturing";"Manufacturing, Transportation services";"Furniture, Logistics - transport";"absolute";"Scope 1";1;2016;2021;17095;16748;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
