"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"% reduction from base year";"Target year";"Target status";"% achieved (emissions)";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Include"
1417;"Bank of Montreal";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;175268;153170;175267.67;163248;141414;15;2021;"Underway";2.96;"Unknown";141414;174489.81008;TRUE;TRUE;TRUE;TRUE
1417;"Bank of Montreal";"Services";"Scope 2 (market-based)";100;103350;NA;7876;7876;NA;90;2017;"Retired";92.38;"Unknown";7876;17422.743;FALSE;TRUE;TRUE;FALSE
1441;"Banco Santander";"Services";"Scope 1+2 (location-based) +3 (downstream)";100;422849;NA;285450;403287;NA;9;2018;"Underway";100;"Unknown";403287;384792.59;TRUE;TRUE;TRUE;TRUE
1452;"Bank of America";"Services";"Scope 1 +2 (market-based)";100;1804885;NA;1804886;255810;NA;100;2020;"Underway";86;"Unknown";255810;252683.9;TRUE;TRUE;TRUE;TRUE
1452;"Bank of America";"Services";"Scope 1 +2 (market-based)";100;1804885;NA;1804886;255810;NA;100;2040;"Underway";86;"Unknown";255810;252683.9;TRUE;TRUE;TRUE;TRUE
1452;"Bank of America";"Services";"Scope 1+2 (location-based)";100;1810431;NA;1810431;918350;NA;50;2020;"Underway";99;"Unknown";918350;914267.655;TRUE;TRUE;TRUE;TRUE
1464;"BNY Mellon";"Services";"Scope 1+2 (location-based)";70;174599;NA;247658;154922;NA;40;2020;"Underway";100;"Unknown";108445.4;104759.4;TRUE;TRUE;TRUE;TRUE
1464;"BNY Mellon";"Services";"Scope 2 (market-based)";100;214116;NA;NA;2248;NA;96;2017;"Underway";100;"Unknown";2248;8564.64000000001;FALSE;TRUE;TRUE;FALSE
1464;"BNY Mellon";"Services";"Scope 1 +2 (market-based)";100;214116;NA;NA;10513;NA;92;2040;"Underway";100;"Unknown";10513;17129.28;TRUE;TRUE;TRUE;TRUE
1470;"Bank of Nova Scotia (Scotiabank)";"Services";"Scope 1+2 (location-based)";100;132381;NA;132381;122131;NA;10;2021;"Underway";77.43;"Unknown";122131;122130.73917;TRUE;TRUE;TRUE;TRUE
1487;"Bankinter";"Services";"Scope 1 +2 (market-based)";100;10398;NA;10398;11710;NA;10;2017;"Underway";96;"Unknown";11710;9399.792;FALSE;TRUE;TRUE;FALSE
1487;"Bankinter";"Services";"Scope 2 (market-based)";100;9539.24;NA;9539;10746;NA;10;2017;"Underway";94;"Unknown";10746;8642.55144;FALSE;TRUE;TRUE;FALSE
1502;"Barclays";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;469535;371156;701600;11580085;276524;30;2018;"Underway";100;"Unknown";276524;328674.5;TRUE;TRUE;TRUE;TRUE
1535;"A.G. Barr Plc";"Food, beverage & agriculture";"Scope 1 +2 (market-based)";100;14367;NA;NA;NA;NA;15;2020;"Underway";23.8;"Unknown";0;13854.0981;TRUE;TRUE;TRUE;TRUE
1574;"Baxter International Inc.";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;691000;NA;691000;573000;NA;10;2020;"Underway";100;"Unknown";573000;621900;TRUE;TRUE;TRUE;TRUE
1613;"BBVA";"Services";"Scope 1 +2 (market-based)";100;285527;NA;285527;287222;NA;68;2025;"New";0;"Unknown";287222;285527;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;1419;702;1213;1168;534;5;2019;"Underway";100;"Unknown";534;1348.05;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1 +2 (market-based)";100;720;NA;NA;534;NA;12;2022;"Underway";100;"Unknown";534;633.6;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1 +2 (market-based)";100;1643;NA;NA;534;NA;61;2022;"Underway";100;"Unknown";534;640.77;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1 +2 (market-based)";100;1643;NA;NA;534;NA;70;2036;"Underway";96;"Unknown";534;538.904;TRUE;TRUE;TRUE;TRUE
1652;"Proximus";"Services";"Scope 1 +2 (market-based)";100;50318;NA;45571;46487;NA;30;2025;"Underway";25;"Unknown";46487;46544.15;TRUE;TRUE;TRUE;TRUE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;24492286.57;NA;NA;12489461.17;8847.57;55;2050;"Underway";49;"Unknown";8847.57;17891615.339385;TRUE;TRUE;TRUE;TRUE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;24492286.57;10362.68;465616.68;12490640.67;10027.07;31;2030;"Underway";26;"Unknown";10027.07;22518208.272458;TRUE;TRUE;TRUE;TRUE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;24492286.57;10362.68;465616.68;12490640.67;10027.07;6.2;2016;"Underway";45.6;"Unknown";10027.07;23799840.644093;FALSE;TRUE;TRUE;FALSE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1 +2 (market-based)";100;1031706;NA;1031696;501352;NA;45;2020;"Replaced";100;"Unknown";501352;567438.3;FALSE;TRUE;TRUE;FALSE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1 +2 (market-based)";100;1031706;NA;1031696;501352;NA;60;2020;"New";85;"Unknown";501352;505535.94;TRUE;TRUE;TRUE;TRUE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1 +2 (market-based)";100;501352;NA;501352;501352;NA;50;2030;"New";0;"Unknown";501352;501352;TRUE;TRUE;TRUE;TRUE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1 +2 (market-based)";100;1031706;NA;1031696;501352;NA;100;2050;"New";51;"Unknown";501352;505535.94;TRUE;TRUE;TRUE;TRUE
1808;"BHP";"Mineral extraction";"Scope 1+2 (location-based)";100;20600000;NA;NA;16230000;NA;0;2017;"Expired";100;"Unknown";16230000;20600000;FALSE;TRUE;TRUE;FALSE
1808;"BHP";"Mineral extraction";"Scope 1 +2 (market-based)";100;16300000;NA;16230000;16230000;NA;0;2022;"New";0;"Unknown";16230000;16300000;TRUE;TRUE;TRUE;TRUE
1808;"BHP";"Mineral extraction";"Scope 1 +2 (market-based)";100;16300000;NA;16230000;16230000;NA;100;2050;"New";0;"Unknown";16230000;16300000;TRUE;TRUE;TRUE;TRUE
1823;"Big Yellow Group";"Services";"Scope 1+2 (location-based)";100;6487;NA;7794;3521;NA;80;2050;"Underway";57;"Unknown";3521;3528.928;TRUE;TRUE;TRUE;TRUE
1823;"Big Yellow Group";"Services";"Scope 1+2 (location-based)";100;6487;NA;7794;3521;NA;57;2030;"Underway";81;"Unknown";3521;3491.9521;TRUE;TRUE;TRUE;TRUE
1857;"Biogen Inc.";"Biotech, health care & pharma";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;379288;98258;NA;543914;61677;35;2030;"Underway";0;"Unknown";61677;379288;TRUE;TRUE;TRUE;TRUE
1857;"Biogen Inc.";"Biotech, health care & pharma";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;0;NA;NA;543914;61677;100;2017;"Underway";100;"Unknown";61677;0;FALSE;FALSE;TRUE;FALSE
1875;"BlackRock";"Services";"Scope 1+2 (location-based)";100;30234;NA;30233.6;27195.9;NA;30;2020;"Underway";33;"Unknown";27195.9;27240.834;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 1 +2 (market-based)";100;106198;NA;NA;78244.4;NA;75;2025;"Underway";26;"Unknown";78244.4;85489.39;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 1 +2 (market-based)";100;106198;NA;NA;78244.4;NA;70;2050;"Underway";26;"Unknown";78244.4;86869.964;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 2 (market-based)";100;102084;NA;102084.39;66643.3;NA;35;2020;"Underway";11.4;"Unknown";66643.3;98010.8484;TRUE;TRUE;TRUE;TRUE
1932;"BMW AG";"Manufacturing";"Scope 1 +2 (market-based)";82;1267485;NA;1459481;1135983;NA;20;2020;"Underway";100;"Unknown";931506.06;1013988;TRUE;TRUE;TRUE;TRUE
1932;"BMW AG";"Manufacturing";"Scope 1 +2 (market-based)";94;1440000;NA;1459481;1135983;NA;100;2050;"Underway";24;"Unknown";1067824.02;1094400;TRUE;TRUE;TRUE;TRUE
2017;"Boeing Company";"Manufacturing";"Scope 1 +2 (market-based)";70;1180000;NA;NA;1405000;NA;0;2017;"Expired";100;"Unknown";983500;1180000;FALSE;TRUE;TRUE;FALSE
2017;"Boeing Company";"Manufacturing";"Scope 1 +2 (market-based)";70;1012000;NA;1405000;1405000;NA;25;2025;"New";0;"Unknown";983500;1012000;TRUE;TRUE;TRUE;TRUE
2096;"Bouygues";"Infrastructure";"Scope 1";100;2000000;NA;2224800;1903235;NA;1;2018;"Replaced";100;"Unknown";1903235;1980000;FALSE;TRUE;TRUE;FALSE
2096;"Bouygues";"Infrastructure";"Scope 2 (location-based)";2;1065;NA;585911;585911;NA;1.85;2018;"Underway";0;"Unknown";11718.22;1065;TRUE;TRUE;TRUE;TRUE
2096;"Bouygues";"Infrastructure";"Scope 1+2 (location-based)";100;4299;NA;2620000;2489146;NA;20;2020;"Underway";5;"Unknown";2489146;4256.01;TRUE;TRUE;TRUE;TRUE
2135;"Braskem S/A";"Manufacturing";"Scope 1+2 (location-based)";100;12690917.72;NA;12690917.72;11255271.36;NA;24.2;2021;"New";47;"Unknown";11255271.36;11247452.7385272;TRUE;TRUE;TRUE;TRUE
2135;"Braskem S/A";"Manufacturing";"Scope 1+2 (location-based)";100;12690917.72;NA;12690917.72;11255271.36;NA;28.85;2024;"New";39;"Unknown";11255271.36;11262999.1127342;TRUE;TRUE;TRUE;TRUE
2156;"Bridgestone Corporation";"Materials";"Scope 1 +2 (market-based)";100;4570763;NA;4570763;4257656;NA;50;2050;"Underway";13.7;"Unknown";4257656;4257665.7345;TRUE;TRUE;TRUE;TRUE
2191;"Bristol-Myers Squibb";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;409196;NA;409195;371531;NA;5;2020;"Underway";100;"Unknown";371531;388736.2;TRUE;TRUE;TRUE;TRUE
2302;"Sky plc";"Services";"Scope 1+2 (location-based)";100;105839;NA;134604;112743;NA;10;2020;"Underway";100;"Unknown";112743;95255.1;TRUE;TRUE;TRUE;TRUE
2302;"Sky plc";"Services";"Scope 1 +2 (market-based)";100;63373;NA;NA;71388;NA;100;2050;"Underway";39.5;"Unknown";71388;38340.665;TRUE;TRUE;TRUE;TRUE
2326;"Broadridge Financial Solutions Inc";"Services";"Scope 1+2 (location-based)";100;73288;NA;73288;60352;NA;7.5;2020;"Underway";100;"Unknown";60352;67791.4;TRUE;TRUE;TRUE;TRUE
2335;"Brother Industries, Ltd.";"Manufacturing";"Scope 1 +2 (market-based)";100;200425.85;NA;NA;185592.13;NA;30;2030;"Underway";2.7;"Unknown";185592.13;198802.400615;TRUE;TRUE;TRUE;TRUE
2354;"Brown-Forman Corporation";"Food, beverage & agriculture";"Scope 1+2 (market-based) +3 (upstream)";100;162165;168012;NA;173074.17;167453.17;15;2023;"Underway";0;"Unknown";167453.17;162165;TRUE;TRUE;TRUE;TRUE
2414;"Burberry Group";"Apparel";"Scope 1 +2 (market-based)";100;25294;NA;42528;20222;NA;100;2022;"Underway";24;"Unknown";20222;19223.44;TRUE;TRUE;TRUE;TRUE
2519;"CA Technologies";"Services";"Scope 1 +2 (market-based)";100;58694;NA;58694;47841;NA;40;2030;"Underway";18.5;"Unknown";47841;54350.644;TRUE;TRUE;TRUE;TRUE
2519;"CA Technologies";"Services";"Scope 1 +2 (market-based)";100;95188;NA;NA;47841;NA;35;2020;"Retired";100;"Unknown";47841;61872.2;FALSE;TRUE;TRUE;FALSE
2588;"Caixa Geral de Depósitos";"Services";"Scope 1 +2 (market-based)";96;41832;NA;43703;31656;NA;3;2020;"Underway";0;"Unknown";30389.76;41832;TRUE;TRUE;TRUE;TRUE
2611;"Campbell Soup Company";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;751340;NA;751340;751340;NA;25;2025;"New";0;"Unknown";751340;751340;TRUE;TRUE;TRUE;TRUE
2670;"Canadian Tire Corporation, Limited";"Retail";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;266248;91136;4749964;4103173;95291;22;2022;"Underway";41;"Unknown";95291;242232.4304;TRUE;TRUE;TRUE;TRUE
2688;"Canon Inc.";"Manufacturing";"Scope 1 +2 (market-based)";91.98;957809;NA;1246359;1161827;NA;8.1;2020;"Underway";70.12;"Unknown";1068648.4746;903408.1306652;TRUE;TRUE;TRUE;TRUE
2688;"Canon Inc.";"Manufacturing";"Scope 1 +2 (market-based)";91.98;957809;NA;1246359;1161827;NA;26;2030;"Underway";6.8;"Unknown";1068648.4746;940874.93688;TRUE;TRUE;TRUE;TRUE
2695;"Capital One Financial";"Services";"Scope 1 +2 (market-based)";100;11719;NA;11719;11719;NA;100;2017;"Underway";99;"Unknown";11719;117.19;FALSE;TRUE;TRUE;FALSE
2697;"Cap Gemini";"Services";"Scope 1+2 (location-based)";79;158521;NA;208754;181940;NA;30;2030;"Underway";18;"Unknown";143732.6;149960.866;TRUE;TRUE;TRUE;TRUE
2797;"Carlsberg Breweries A/S";"Food, beverage & agriculture";"Scope 1 +2 (market-based)";92;846000;NA;833329;697640;NA;100;2030;"New";17;"Unknown";641828.8;702180;TRUE;TRUE;TRUE;TRUE
2797;"Carlsberg Breweries A/S";"Food, beverage & agriculture";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;6100000;833329;945562;8718009;697640;30;2030;"New";NA;"Unknown";697640;0;TRUE;TRUE;TRUE;TRUE
2836;"Cartus";"Services";"Scope 1+2 (location-based)";100;3295.26;NA;3295.25;NA;NA;20;2022;"Underway";80;"Unknown";0;2768.0184;TRUE;TRUE;TRUE;TRUE
2880;"Carrefour";"Retail";"Scope 1+2 (market-based) +3 (downstream)";100;4013634;3628990;NA;442328708.3;2684571.3;40;2025;"Underway";61;"Unknown";2684571.3;3034307.304;TRUE;TRUE;TRUE;TRUE
2880;"Carrefour";"Retail";"Scope 1+2 (location-based) +3 (downstream)";100;4013634;4306000;NA;NA;NA;70;2050;"Underway";34.8;"Unknown";0;3035912.7576;TRUE;TRUE;TRUE;TRUE
2885;"CBRE Group, Inc.";"Services";"Scope 1";100;63414;NA;63414;46057;NA;20;2026;"Underway";100;"Unknown";46057;50731.2;TRUE;TRUE;TRUE;TRUE
2885;"CBRE Group, Inc.";"Services";"Scope 2 (location-based)";100;33949;NA;33949;25010;NA;30;2025;"Underway";88;"Unknown";25010;24986.464;TRUE;TRUE;TRUE;TRUE
2885;"CBRE Group, Inc.";"Services";"Scope 2 (location-based)";100;33949;NA;33949;25010;NA;50;2035;"Underway";53;"Unknown";25010;24952.515;TRUE;TRUE;TRUE;TRUE
2908;"Casio Computer Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;47887;NA;NA;36681.75;NA;80;2050;"Retired";29;"Unknown";36681.75;36777.216;FALSE;TRUE;TRUE;FALSE
2908;"Casio Computer Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;47887;NA;NA;36681.75;NA;30;2020;"Retired";78;"Unknown";36681.75;36681.442;FALSE;TRUE;TRUE;FALSE
2924;"Catalyst Paper Corporation";"Manufacturing";"Scope 1";25;1368833;NA;1368833;989347;NA;75;2021;"Underway";81;"Unknown";247336.75;537266.9525;TRUE;TRUE;TRUE;TRUE
2985;"Celestica Inc.";"Manufacturing";"Scope 1 +2 (market-based)";100;204884;NA;204884;191080;NA;30;2020;"Underway";22.4;"Unknown";191080;191115.7952;TRUE;TRUE;TRUE;TRUE
3010;"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Infrastructure";"Scope 1";0.3;17534;NA;6954216;5803061;NA;1;2021;"Underway";100;"Unknown";17409.183;17358.66;TRUE;TRUE;TRUE;TRUE
3010;"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Infrastructure";"Scope 2 (location-based)";0.8;14801;NA;2109075;1885581;NA;1;2021;"Underway";100;"Unknown";15084.648;14652.99;TRUE;TRUE;TRUE;TRUE
3022;"Compañía Española de Petróleos, S.A.U. (CEPSA)";"Fossil Fuels";"Scope 1";90.5;5206001;NA;6024161;6242693;NA;3.9;2020;"Underway";46.7;"Unknown";5649637.165;5111184.103787;TRUE;TRUE;TRUE;TRUE
3062;"Cermaq Group ASA";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;53659;NA;53659;80940;NA;2.5;2017;"New";0;"Unknown";80940;53659;FALSE;TRUE;TRUE;FALSE
3133;"Charles Schwab Corporation";"Services";"Scope 1+2 (location-based)";100;51194;NA;51194;50273;NA;1;2017;"Underway";1.8;"Unknown";50273;51184.78508;FALSE;TRUE;TRUE;FALSE
3153;"Samsung C&T";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream)";100;488882;348629;NA;741560.3;234225;34;2030;"Underway";100;"Unknown";234225;322662.12;TRUE;TRUE;TRUE;TRUE
3153;"Samsung C&T";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream)";100;488882;348629;NA;741560.3;234225;55;2040;"Underway";70.9;"Unknown";234225;298242.4641;TRUE;TRUE;TRUE;TRUE
3193;"Innolux Corporation";"Manufacturing";"Scope 1";91;441408.35;NA;457075;441408.35;NA;8.26;2017;"Expired";100;"Unknown";401681.5985;404948.02029;FALSE;TRUE;TRUE;FALSE
3204;"Chicony Power Technology Co.,Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;44873.92;NA;4244855.86;29142.38;NA;15;2017;"Underway";22;"Unknown";29142.38;43393.08064;FALSE;TRUE;TRUE;FALSE
3207;"China Development Financial Holdings";"Services";"Scope 1+2 (location-based)";96;19729.8;NA;19729.8;19432.75;NA;2.5;2020;"Underway";60;"Unknown";18655.44;19433.853;TRUE;TRUE;TRUE;TRUE
3229;"China Mobile";"Services";"Scope 1";100;388129;NA;388129;335189;NA;10;2020;"Underway";100;"Unknown";335189;349316.1;TRUE;TRUE;TRUE;TRUE
3229;"China Mobile";"Services";"Scope 2 (location-based)";38;15312904;NA;15312904;15646914;NA;5;2020;"Underway";100;"Unknown";5945827.32;14547258.8;TRUE;TRUE;TRUE;TRUE
3229;"China Mobile";"Services";"Scope 1+2 (location-based)";100;15701033;NA;15701033;15982103;NA;27.5;2030;"Underway";0;"Unknown";15982103;15701033;TRUE;TRUE;TRUE;TRUE
3229;"China Mobile";"Services";"Scope 1+2 (location-based)";100;15701033;NA;15701033;15982103;NA;35;2035;"Underway";0;"Unknown";15982103;15701033;TRUE;TRUE;TRUE;TRUE
3229;"China Mobile";"Services";"Scope 1+2 (location-based)";100;15701033;NA;15701033;15982103;NA;42;2040;"Underway";0;"Unknown";15982103;15701033;TRUE;TRUE;TRUE;TRUE
3253;"China Steel Corporation";"Materials";"Scope 1 +2 (market-based)";100;21127437;NA;21127177;21303829.62;NA;1.56;2020;"Underway";75;"Unknown";21303829.62;20880245.9871;TRUE;TRUE;TRUE;TRUE
3285;"Companhia Energetica Minas Gerais - CEMIG";"Infrastructure";"Scope 2 (location-based)";0.8;168189;NA;168189;664413;NA;4;2020;"Underway";100;"Unknown";5315.304;161461.44;TRUE;TRUE;TRUE;TRUE
3285;"Companhia Energetica Minas Gerais - CEMIG";"Infrastructure";"Scope 1";100;617717;NA;617717;48849;NA;8;2021;"Underway";100;"Unknown";48849;568299.64;TRUE;TRUE;TRUE;TRUE
3323;"Church & Dwight Co., Inc";"Manufacturing";"Scope 1+2 (location-based)";100;174468;NA;174468;172340;NA;0;2025;"Underway";100;"Unknown";172340;174468;TRUE;TRUE;TRUE;TRUE
3329;"Cisco Systems, Inc.";"Manufacturing";"Scope 1 +2 (market-based)";100;450733;NA;450733;263344;NA;40;2017;"Expired";100;"Unknown";263344;270439.8;FALSE;TRUE;TRUE;FALSE
3329;"Cisco Systems, Inc.";"Manufacturing";"Scope 1 +2 (market-based)";100;450733;NA;450733;263344;NA;60;2022;"New";1;"Unknown";263344;448028.602;TRUE;TRUE;TRUE;TRUE
3352;"Cigna";"Services";"Scope 1+2 (location-based)";100;82708;NA;87611;64948;NA;20;2020;"Underway";80;"Unknown";64948;69474.72;TRUE;TRUE;TRUE;TRUE
3387;"Citycon Oyj";"Infrastructure";"Scope 1+2 (market-based) +3 (upstream)";80;79538;78298;NA;46231;44833;100;2030;"New";42;"Unknown";35866.4;46132.04;TRUE;TRUE;TRUE;TRUE
3387;"Citycon Oyj";"Infrastructure";"Scope 1 +2 (market-based)";95;78759;NA;78298;44833;NA;20;2020;"Replaced";100;"Unknown";42591.35;63007.2;FALSE;TRUE;TRUE;FALSE
3398;"Citigroup Inc.";"Services";"Scope 1+2 (location-based)";100;1091773.11;NA;1091773.11;721350.15;NA;33.94;2020;"Underway";99;"Unknown";721350.15;724930.79440134;TRUE;TRUE;TRUE;TRUE
3398;"Citigroup Inc.";"Services";"Scope 1+2 (location-based)";100;1091773.11;NA;1091773.11;721350.15;NA;80;2050;"Underway";58;"Unknown";721350.15;585190.38696;TRUE;TRUE;TRUE;TRUE
3515;"CLS Holdings plc";"Infrastructure";"Scope 1+2 (location-based)";100;6843;NA;6843;6187;NA;5;2017;"Underway";9.5;"Unknown";6187;6810.49575;FALSE;TRUE;TRUE;FALSE
3538;"CMS Energy Corporation";"Power generation";"Scope 1";100;18196261;NA;18196261;13046393;NA;13.9;2017;"Underway";100;"Unknown";13046393;15666980.721;FALSE;TRUE;TRUE;FALSE
3546;"Tapestry Inc";"Retail";"Scope 1+2 (location-based)";67;58847;NA;58847;51200.86;NA;20;2020;"Underway";13.4;"Unknown";34304.5762;57269.9004;TRUE;TRUE;TRUE;TRUE
3551;"Colgate Palmolive Company";"Manufacturing";"Scope 1 +2 (market-based)";95;706619;NA;706620;517321;NA;25;2020;"Underway";100;"Unknown";491454.95;529964.25;TRUE;TRUE;TRUE;TRUE
3551;"Colgate Palmolive Company";"Manufacturing";"Scope 1 +2 (market-based)";95;706619;NA;706620;517321;NA;50;2050;"Underway";55.5;"Unknown";491454.95;510532.2275;TRUE;TRUE;TRUE;TRUE
3565;"Coca-Cola European Partners";"Food, beverage & agriculture";"Scope 1+2 (market-based) +3 (upstream)";35.6;2484577;588996;NA;4216566;248486;50;2025;"Underway";45.3;"Unknown";88461.016;1921820.3095;TRUE;TRUE;TRUE;TRUE
3599;"Commerzbank AG";"Services";"Scope 1+2 (market-based) +3 (upstream)";67.4;247498;216278;NA;129967.89;54099.89;70;2020;"Underway";96.9;"Unknown";36463.32586;79620.1066;TRUE;TRUE;TRUE;TRUE
3616;"Coloplast A/S";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;42300;NA;NA;NA;NA;75;2019;"Underway";50;"Unknown";0;26437.5;TRUE;TRUE;TRUE;TRUE
3640;"Comerica Incorporated";"Services";"Scope 1+2 (location-based)";98.6;80533;NA;81734.06;58121.03;NA;20;2020;"Underway";100;"Unknown";57307.33558;64426.4;TRUE;TRUE;TRUE;TRUE
3640;"Comerica Incorporated";"Services";"Scope 1+2 (location-based)";98.6;80533;NA;81734.06;58121.03;NA;50;2025;"Underway";70;"Unknown";57307.33558;52346.45;TRUE;TRUE;TRUE;TRUE
3640;"Comerica Incorporated";"Services";"Scope 1+2 (location-based)";98.6;80533;NA;81734.06;58121.03;NA;65;2030;"Underway";49;"Unknown";57307.33558;54883.2395;TRUE;TRUE;TRUE;TRUE
3640;"Comerica Incorporated";"Services";"Scope 1+2 (location-based)";98.6;80533;NA;81734.06;58121.03;NA;100;2050;"Underway";41;"Unknown";57307.33558;47514.47;TRUE;TRUE;TRUE;TRUE
3642;"Grupo CCR";"Infrastructure";"Scope 1+2 (location-based)";86;18918;NA;36945.22;78650.35;NA;30;2027;"Underway";73;"Unknown";67639.301;14774.958;TRUE;TRUE;TRUE;TRUE
3642;"Grupo CCR";"Infrastructure";"Scope 2 (location-based)";3.63;537.64;NA;11509.13;15398.69;NA;4;2017;"Expired";100;"Unknown";558.972447;516.1344;FALSE;TRUE;TRUE;FALSE
3642;"Grupo CCR";"Infrastructure";"Scope 1+2 (location-based)";86;18918;NA;36945.22;78650.35;NA;38;2034;"Underway";97.36;"Unknown";67639.301;11918.945376;TRUE;TRUE;TRUE;TRUE
3649;"Commonwealth Bank of Australia";"Services";"Scope 1";100;10931;NA;13057;9694;NA;52.7;2020;"Underway";74;"Unknown";9694;6668.12862;TRUE;TRUE;TRUE;TRUE
3649;"Commonwealth Bank of Australia";"Services";"Scope 2 (location-based)";100;139303;NA;163889;96595;NA;57.4;2020;"Underway";81;"Unknown";96595;74535.46318;TRUE;TRUE;TRUE;TRUE
3649;"Commonwealth Bank of Australia";"Services";"Scope 1";100;2126;NA;13057;9694;NA;70.9;2020;"Underway";91;"Unknown";9694;754.32606;TRUE;TRUE;TRUE;TRUE
3649;"Commonwealth Bank of Australia";"Services";"Scope 2 (location-based)";100;24586;NA;163889;96595;NA;60;2020;"Underway";100;"Unknown";96595;9834.4;TRUE;TRUE;TRUE;TRUE
3654;"CommScope, Inc.";"Manufacturing";"Scope 1+2 (location-based)";95;235812;NA;235812;212084;NA;25;2020;"New";40;"Unknown";201479.8;212230.8;TRUE;TRUE;TRUE;TRUE
3779;"Constantia Flexibles";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;1974256;273253;1980673.81;1782254;239333;49;2050;"Underway";20;"Unknown";239333;1780778.912;TRUE;TRUE;TRUE;TRUE
3779;"Constantia Flexibles";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;1974256;273253;1980673.81;1782254;239333;24;2030;"Underway";41;"Unknown";239333;1779989.2096;TRUE;TRUE;TRUE;TRUE
3889;"Cosmo Energy Holdings Co., Ltd.";"Fossil Fuels";"Scope 1+2 (location-based) +3 (downstream)";100;4840000;NA;NA;NA;NA;16;2017;"Expired";100;"Unknown";0;4065600;FALSE;TRUE;TRUE;FALSE
