"account_id";"incorporation_country";"Target reference number";"Scope";"% emissions in Scope";"BY";"MRY";"TR";"TY";"TYset";"source_year";"BY_EM";"MRY_EM";"TYSet";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include";"TYset_EM";"TY_EM";"Timelapsed";"reduction_required";"reduction_achieved";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_expired";"maturity_remaining";"annual_ambition_MRY_g";"annual_ambition_BY_g";"annual_progress_g";"annual_ambition_MRY_a";"annual_ambition_BY_a";"annual_progress_BY_a";"annual_progress_TYset_a";"diff_required_achieved_a";"net_zero"
848613;"Brazil";"Abs 1";"Scope 1+2 (location-based)";100;2015;2020;8;2021;2017;2021;12065;10300.24;2017;TRUE;TRUE;TRUE;TRUE;TRUE;11359.096;11099.8;0.833333333333333;804.333333333332;1764.76;TRUE;"1";7.76253757194008;219.406547865728;6;5;1;-7.76253757194008;1.38008181818158;3.11333577199223;-7.76253757194008;1.33333333333333;2.9254206382097;3.10721909560409;9.09587090527342;FALSE
848613;"Brazil";"Abs 2";"Other, please specify: All scope 3 categories that we measure combined";100;2015;2020;1.2;2021;2015;2021;309201;337270;2015;TRUE;TRUE;FALSE;TRUE;FALSE;309201;305490.588;0.833333333333333;3092.01000000001;-28069;FALSE;"1";-9.42254336288434;-907.791371955457;6;5;1;9.42254336288434;0.201007396245734;-1.75303329377223;9.42254336288434;0.200000000000001;-1.81558274391092;-1.81558274391092;-9.22254336288434;FALSE
848613;"Brazil";"Abs 3";"Scope 1+2 (location-based)";85;2005;2020;20;2020;2006;2021;46574;29086;2006;FALSE;TRUE;TRUE;FALSE;FALSE;45408.1333333333;37259.2;1;9314.8;17488;TRUE;"0";28.100116894726;187.744234980891;15;15;0;NA;1.47661322009361;3.08982806943273;-Inf;1.33333333333333;2.50325646641187;2.5675282842134;Inf;FALSE
848849;"China, Hong Kong Special Administrative Region";"Abs 1";"Scope 1+2 (market-based)";12;2017;2020;35;2025;2018;2021;917473;801871;2018;TRUE;TRUE;TRUE;FALSE;FALSE;878939;596357.45;0.375;120418.33125;115602;FALSE;"1";-25.6292533337656;96.0003338362157;8;3;5;5.7502019424463;5.24237444871002;4.38990751263479;5.12585066675313;4.375;4.20001460533443;4.38414952573501;-0.75085066675313;FALSE
848982;"Finland";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;50;2030;2020;2021;127792;51097;2020;TRUE;TRUE;TRUE;TRUE;TRUE;51097;63896;0.0909090909090909;5808.72727272727;76695;TRUE;"2";25.0484372859463;1320.34086640791;11;1;10;-2.26047998815415;6.10690893382937;60.0154939276324;-2.50484372859463;4.54545454545455;60.0154939276324;NA;7.05029827404918;FALSE
849221;"Denmark";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;30;2025;2020;2021;63400;25000;2020;TRUE;TRUE;TRUE;TRUE;TRUE;25000;44380;0.166666666666667;3170;38400;TRUE;"1";77.52;1211.35646687697;6;1;5;-12.1629589576818;5.77134184641062;60.5678233438486;-15.504;5;60.5678233438486;NA;20.504;FALSE
849236;"Brazil";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;50;2030;2020;2021;205365.21;205365.21;2020;TRUE;TRUE;TRUE;TRUE;TRUE;205365.21;102682.605;0;0;0;TRUE;"2";-50;NA;10;0;10;6.69670084631926;6.69670084631926;NA;5;5;NA;NA;0;FALSE
849258;"Ecuador";"Abs 1";"Scope 2 (location-based)";100;2019;2020;5;2021;2019;2021;8045.68;4902.49;2019;TRUE;TRUE;TRUE;TRUE;TRUE;8045.68;7643.396;0.5;201.142;3143.19;TRUE;"1";55.9084465241133;1562.67214206879;2;1;1;-55.9084465241133;2.53205655191037;39.0668035517197;-55.9084465241133;2.5;39.0668035517197;39.0668035517197;58.4084465241133;FALSE
849275;"Brazil";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2019;2020;30;2030;2018;2021;143616.05;113396.47;2019;TRUE;TRUE;TRUE;TRUE;TRUE;173835.63;100531.235;0.0909090909090909;3916.80136363636;30219.58;TRUE;"2";-11.3453575759457;771.537210964002;11;1;10;1.19699618226699;3.19049408284494;21.0419239353819;1.13453575759457;2.72727272727273;21.0419239353819;17.3839965949443;1.59273696967816;FALSE
849335;"Sweden";"Abs 1";"Scope 1+2 (market-based)";95;2015;2020;50;2025;2020;2021;4905;3119;2020;TRUE;TRUE;TRUE;TRUE;TRUE;3119;2452.5;0.5;1226.25;1786;TRUE;"1";-21.3690285347868;145.647298674822;10;5;5;4.69433231242746;6.69670084631926;8.65699969177801;4.27380570695736;5;7.28236493374108;NA;0.726194293042641;FALSE
849431;"Canada";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;15;2030;2020;2021;47362;47362;2020;TRUE;TRUE;TRUE;TRUE;TRUE;47362;40257.7;0;0;0;TRUE;"2";-15;NA;10;0;10;1.61205434594737;1.61205434594737;NA;1.5;1.5;NA;NA;0;FALSE
849674;"Norway";"Abs 1";"Scope 1+2 (location-based) +3 (downstream)";100;2018;2020;57;2025;2018;2021;233;135;2018;TRUE;TRUE;TRUE;TRUE;TRUE;233;100.19;0.285714285714286;37.9457142857143;98;TRUE;"1";-25.7851851851852;258.263684963482;7;2;5;5.78975751312821;11.3582440162383;23.8817274479444;5.15703703703704;8.14285714285714;21.0300429184549;21.0300429184549;2.98582010582011;FALSE
849674;"Norway";"Abs 2";"Scope 1+2 (location-based) +3 (downstream)";100;2018;2020;79;2040;2020;2021;233;135;2020;TRUE;TRUE;TRUE;TRUE;TRUE;135;48.93;0.0909090909090909;16.7336363636364;98;TRUE;"3";-63.7555555555556;585.646764817732;22;2;20;4.9478220566838;6.84808528873532;23.8817274479444;3.18777777777778;3.59090909090909;21.0300429184549;NA;0.403131313131312;FALSE
850014;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1";100;2015;2020;15;2020;2015;2021;1746;1746;2015;FALSE;TRUE;TRUE;TRUE;FALSE;1746;1484.1;1;261.9;0;FALSE;"0";-15;0;5;5;0;NA;3.19812149975186;0;Inf;3;0;0;-Inf;FALSE
850174;"Thailand";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2018;2020;5;2019;2020;2021;13719.11;11431.05;2020;FALSE;TRUE;TRUE;TRUE;FALSE;11431.05;13033.1545;2;1371.911;2288.06;TRUE;"0";14.0153747905923;166.779040331334;1;2;0;NA;5;8.71906224908365;14.0153747905923;5;8.33895201656668;NA;-9.0153747905923;FALSE
850174;"Thailand";"Abs 3";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2021;2020;5;2021;2020;2021;10798.09;7225.67;2021;TRUE;TRUE;TRUE;TRUE;TRUE;7225.67;10258.1855;-Inf;-Inf;3572.42;TRUE;"1";41.9686409703183;0;0;0;1;-41.9686409703183;100;NA;-41.9686409703183;Inf;NA;NA;Inf;FALSE
850292;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;46.5;2030;2020;2021;206236;184092;2020;TRUE;TRUE;TRUE;TRUE;TRUE;184092;110336.26;0.0909090909090909;8718.15818181818;22144;TRUE;"2";-40.0646089998479;253.998603124471;11;1;10;4.99021522514338;5.5276128658841;10.7372136775345;4.00646089998479;4.22727272727273;10.7372136775345;NA;0.220811827287937;FALSE
850294;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";99.7;2020;2021;42;2030;2020;2021;158208;160618;2020;TRUE;TRUE;TRUE;TRUE;TRUE;158208;91760.64;0.1;6644.736;-2410;FALSE;"2";-42.8702636068187;-36.2693115271999;10;1;9;6.03098140796828;5.30156554360525;-1.52331108414239;4.76336262297985;4.2;-1.52331108414239;-1.52331108414239;-0.563362622979851;FALSE
850295;"China";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;46.2;2030;2020;2021;99327.08;93083;2020;TRUE;TRUE;TRUE;TRUE;TRUE;93083;53437.96904;0.0909090909090909;4171.73736;6244.08;TRUE;"2";-42.5910541774545;149.675769617481;11;1;10;5.39851424743137;5.47957593470031;6.28638232393421;4.25910541774545;4.2;6.28638232393422;NA;-0.0591054177454531;FALSE
850296;"Thailand";"Abs 1";"Scope 1+2 (location-based)";100;2018;2020;50.4;2030;2020;2021;19246.59;17083.48;2020;TRUE;TRUE;TRUE;TRUE;TRUE;17083.48;9546.30864;0.166666666666667;1616.71356;2163.11;TRUE;"2";-44.1196486898454;133.796737623701;12;2;10;5.65347412019579;5.67572559702408;5.7869042862888;4.41196486898454;4.2;5.61946298019545;NA;-0.21196486898454;FALSE
850298;"Italy";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2020;2020;10.39;2024;2020;2021;2916404;2916404;2020;TRUE;TRUE;TRUE;TRUE;TRUE;2916404;2613389.6244;0;0;0;TRUE;"1";-10.39;NA;4;0;4;2.70531432996408;2.70531432996408;NA;2.5975;2.5975;NA;NA;0;FALSE
850792;"Sweden";"Abs 1";"Scope 1";29;2019;2020;100;2026;2019;2021;225300;36900;2019;TRUE;TRUE;TRUE;FALSE;FALSE;225300;0;0.142857142857143;32185.7142857143;188400;TRUE;"2";-100;585.352862849534;7;1;6;NA;NA;83.6218375499334;NA;NA;83.6218375499334;83.6218375499334;NA;TRUE
850794;"Spain";"Abs 1";"Scope 1+2 (market-based)";100;2018;2020;40;2030;2018;2021;1569.38;968.47;2018;TRUE;TRUE;TRUE;TRUE;TRUE;1569.38;941.628;0.166666666666667;104.625333333333;600.91;TRUE;"2";-2.77158817516289;574.344645656246;12;2;10;0.280677507163496;4.1675471372852;21.4440600869354;0.277158817516288;3.33333333333333;19.1448215218749;19.1448215218749;3.05617451581705;FALSE
850794;"Spain";"Abs 2";"Scope 1+2 (market-based)";100;2018;2020;50;2040;2018;2021;1569.38;968.47;2018;TRUE;TRUE;TRUE;TRUE;TRUE;1569.38;784.69;0.0909090909090909;71.3354545454546;600.91;TRUE;"3";-18.9763234793024;842.372146962495;22;2;20;1.04662818425935;3.10155260987376;21.4440600869354;0.94881617396512;2.27272727272727;19.1448215218749;19.1448215218749;1.32391109876215;FALSE
850885;"China, Hong Kong Special Administrative Region";"Abs 1";"Scope 1+2 (location-based)";NA;2020;2020;3;2021;2020;2021;53489;53489;2020;TRUE;TRUE;TRUE;NA;NA;53489;51884.33;0;0;0;TRUE;"1";-2.99999999999999;NA;1;0;1;2.99999999999999;2.99999999999999;NA;3;3;NA;NA;0;FALSE
850911;"Thailand";"Abs 1";"Scope 1+2 (location-based)";79.81;2006;2020;10;2019;2019;2021;42100000;36100000;2019;FALSE;TRUE;TRUE;FALSE;FALSE;36528571.4285714;37890000;1.07692307692308;4533846.15384615;6000000;TRUE;"0";4.95844875346261;132.337970817781;13;14;0;NA;0.807190088067111;1.09224037119438;4.9584487534626;0.769230769230769;1.01798439090601;1.17324990222917;-4.18921798423183;FALSE
850961;"China";"Abs 3";"Scope 1+2 (market-based)";NA;2019;2020;3;2025;2020;2021;20000;12792.3;2020;TRUE;TRUE;TRUE;NA;NA;12792.3;19400;0.166666666666667;100;7207.7;TRUE;"1";51.6537291964698;7207.7;6;1;5;-8.68525254013646;0.506367075619896;36.0385;-10.330745839294;0.5;36.0385;NA;10.830745839294;FALSE
851003;"Russian Federation";"Abs 1";"Scope 1";100;2019;2020;6;2025;2020;2021;14316267;13181481;2020;TRUE;TRUE;TRUE;TRUE;TRUE;13181481;13457290.98;0.166666666666667;143162.67;1134786;TRUE;"1";2.09240509469306;792.654956770503;6;1;5;-0.41502182992903;1.02595750826576;7.92654956770504;-0.418481018938613;1;7.92654956770505;NA;1.41848101893862;FALSE
851035;"China";"Abs 1";"Scope 1";100;2020;2020;5;2021;2021;2021;8732.26;5963.91;2021;TRUE;TRUE;TRUE;TRUE;TRUE;5963.91;8295.647;0;0;2768.35;TRUE;"1";39.0974545222849;Inf;1;0;1;-39.0974545222849;5.00000000000002;NA;-39.0974545222849;5.00000000000001;NA;NA;44.0974545222849;FALSE
851093;"Sweden";"Abs 1";"Scope 2 (location-based)";100;2019;2020;30;2020;2020;2021;10;7;2020;FALSE;TRUE;TRUE;TRUE;FALSE;7;7;1;3;3;TRUE;"0";0;100;1;1;0;NA;30;30;NA;30;30;NA;NA;FALSE
851093;"Sweden";"Abs 2";"Scope 2 (market-based)";100;2021;2020;100;2025;2021;2021;21840;21840;2021;TRUE;TRUE;TRUE;TRUE;TRUE;21840;0;-0.25;-5460;0;TRUE;"1";-100;0;4;0;5;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
851231;"Spain";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;2;2020;2019;2021;21.4;20.01;2019;FALSE;TRUE;TRUE;TRUE;FALSE;21.4;20.972;1;0.428000000000001;1.39;TRUE;"0";4.80759620189903;324.766355140186;1;1;0;NA;2;6.49532710280373;-Inf;2;6.49532710280372;6.49532710280372;Inf;FALSE
851239;"Spain";"Abs 1";"Scope 1";100;2020;2020;3;2022;2020;2021;9.13;14.246;2020;TRUE;TRUE;TRUE;TRUE;TRUE;9.13;8.8561;0;0;-5.116;FALSE;"1";-37.8344798539941;-Inf;2;0;2;21.1548859180191;1.51142198203896;NA;18.9172399269971;1.50000000000001;NA;NA;-17.417239926997;FALSE
851239;"Spain";"Abs 2";"Scope 1";100;2020;2020;3;2022;2020;2021;5.11;5.11;2020;TRUE;TRUE;TRUE;TRUE;TRUE;5.11;4.9567;0;0;0;TRUE;"1";-2.99999999999999;NA;2;0;2;1.51142198203895;1.51142198203895;NA;1.5;1.5;NA;NA;0;FALSE
851239;"Spain";"Abs 3";"Scope 2 (location-based)";100;2020;2020;2;2022;2020;2021;54723.06;54723.06;2020;TRUE;TRUE;TRUE;TRUE;TRUE;54723.06;53628.5988;0;0;0;TRUE;"1";-2;NA;2;0;2;1.00505063388334;1.00505063388334;NA;0.999999999999998;0.999999999999998;NA;NA;0;FALSE
851275;"Japan";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;10;2030;2020;2021;6314;6314;2020;TRUE;TRUE;TRUE;TRUE;TRUE;6314;5682.6;0;0;0;TRUE;"2";-10;NA;10;0;10;1.04807417937856;1.04807417937856;NA;1;1;NA;NA;0;FALSE
851288;"China";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;0.66;2021;2020;2021;80.45;80.45;2020;TRUE;TRUE;TRUE;TRUE;TRUE;80.45;79.91903;0;0;0;TRUE;"1";-0.660000000000016;NA;1;0;1;0.660000000000016;0.660000000000016;NA;0.660000000000013;0.660000000000013;NA;NA;0;FALSE
851314;"Spain";"Abs 1";"Scope 1+2 (location-based)";100;2019;2021;1;2021;2020;2021;702.83;702.83;2020;TRUE;TRUE;TRUE;TRUE;TRUE;702.83;695.8017;1;7.02830000000006;0;FALSE;"1";-1.00000000000001;0;2;2;0;NA;0.501256289338015;0;Inf;0.500000000000004;0;0;-Inf;FALSE
851335;"United States of America";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;30;2030;2019;2021;55657;32722;2019;TRUE;TRUE;TRUE;TRUE;TRUE;55657;38959.9;0.0909090909090909;1517.91818181818;22935;TRUE;"2";19.0633213128782;1510.95100346767;11;1;10;-1.760164255404;3.19049408284494;41.2077546400273;-1.90633213128782;2.72727272727273;41.2077546400273;41.2077546400273;4.63360485856055;FALSE
851361;"Cambodia";"Abs 1";"Scope 1";1;1993;2021;1;2030;2021;2021;1;1;2021;TRUE;TRUE;TRUE;FALSE;FALSE;1;0.99;0.756756756756757;0.00756756756756757;0;FALSE;"2";-1;0;37;28;9;0.111608070185742;0.0271593810465154;0;0.111111111111111;0.0270270270270271;0;NA;-0.0840840840840841;FALSE
851435;"China";"Abs 1";"Scope 2 (location-based)";50;2020;2021;10;2025;2020;2021;500000;5;2020;TRUE;TRUE;TRUE;FALSE;FALSE;500000;450000;0.2;10000;499995;TRUE;"1";8999900;4999.95;5;1;4;-1632.05080756888;2.08516376390232;99.999;-2249975;2;99.999;99.999;2249977;FALSE
851456;"China";"Abs 1";"Scope 2 (market-based)";80;2020;2020;2;2021;2021;2021;1000;980;2021;TRUE;TRUE;TRUE;FALSE;FALSE;980;980;0;0;20;TRUE;"1";0;Inf;1;0;1;0;2;NA;0;2;NA;NA;2;FALSE
851478;"United States of America";"Abs 1";"Scope 2 (location-based)";95;2020;2020;5;2021;2021;2021;256;120.8;2021;TRUE;TRUE;TRUE;TRUE;TRUE;120.8;243.2;0;0;135.2;TRUE;"1";101.324503311258;Inf;1;0;1;-101.324503311258;5;NA;-101.324503311258;5;NA;NA;106.324503311258;FALSE
851489;"China";"Abs 1";"Scope 2 (location-based)";100;2020;2020;30;2021;2021;2021;1546;1082.2;2021;TRUE;TRUE;TRUE;TRUE;TRUE;1082.2;1082.2;0;0;463.8;TRUE;"1";-0.0000000000000222044604925031;Inf;1;0;1;0.0000000000000222044604925031;30;NA;0.0000000000000210103192980255;30;NA;NA;30;FALSE
851765;"Russian Federation";"Abs 1";"Scope 2 (location-based)";26.18;2021;2021;100;2016;2021;2021;1.3;4.99;2021;FALSE;TRUE;TRUE;FALSE;FALSE;1.3;0;0;0;-3.69;FALSE;"0";-100;Inf;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
851899;"China";"Abs 1";"Scope 1";100;2020;2020;10;2025;2021;2021;21671;21671;2021;TRUE;TRUE;TRUE;TRUE;TRUE;21671;19503.9;0;0;0;TRUE;"1";-10;NA;5;0;5;2.08516376390232;2.08516376390232;NA;2;2;NA;NA;0;FALSE
851921;"China";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;2;2021;2020;2021;109869.8;109869.8;2020;TRUE;TRUE;TRUE;TRUE;TRUE;109869.8;107672.404;0;0;0;TRUE;"1";-2;NA;1;0;1;2;2;NA;2.00000000000001;2.00000000000001;NA;NA;0;FALSE
851948;"France";"Abs 1";"Scope 1";64;2019;2020;30;2030;2020;2021;37058;32916;2020;TRUE;TRUE;TRUE;FALSE;FALSE;32916;25940.6;0.0909090909090909;1010.67272727273;4142;TRUE;"2";-21.1915178028922;409.82603846223;11;1;10;2.35336170126362;3.19049408284494;11.1770737762427;2.11915178028922;2.72727272727273;11.1770737762426;NA;0.608120946983506;FALSE
852023;"China";"Abs 4";"Scope 1+2 (market-based)";100;2021;2020;97;2022;2021;2021;191;5.73;2021;TRUE;TRUE;TRUE;TRUE;TRUE;191;5.73;-1;-185.27;185.27;TRUE;"1";0.0000000000000666133814775094;-100;1;0;2;-0.0000000000000444089209850063;97;NA;-0.0000000000000387512399520124;97;NA;NA;97;FALSE
852145;"China";"Abs 1";"Scope 1";80;2019;2020;4;2026;2020;2021;618.71;601.18;2020;TRUE;TRUE;TRUE;FALSE;FALSE;601.18;593.9616;0.142857142857143;3.53548571428572;17.5300000000001;TRUE;"2";-1.20070527961675;495.83003345671;7;1;6;0.201126131746088;0.581474206857779;2.83331447689549;0.200117546602792;0.571428571428573;2.83331447689549;NA;0.371311024825781;FALSE
852189;"China";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;15;2025;2020;2021;93.12;87.15;2020;TRUE;TRUE;TRUE;TRUE;TRUE;87.15;79.152;0.166666666666667;2.328;5.97;TRUE;"1";-9.17728055077454;256.443298969072;6;1;5;1.90680045646494;2.67229391453276;6.4110824742268;1.83545611015491;2.5;6.4110824742268;NA;0.664543889845094;FALSE
852241;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1";100;2019;2021;10;2020;2019;2021;1489;1078;2019;FALSE;TRUE;TRUE;TRUE;FALSE;1489;1340.1;2;297.8;411;TRUE;"0";24.3135435992579;138.012088650101;1;2;0;NA;9.99999999999999;14.9132311872287;24.3135435992579;9.99999999999999;13.8012088650101;13.8012088650101;-14.3135435992579;FALSE
852258;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1";100;2020;2021;5;2020;2019;2021;135;128.25;2020;FALSE;TRUE;TRUE;TRUE;FALSE;141.75;128.25;Inf;Inf;6.75;FALSE;"0";0;0;0;1;0;NA;100;5;0;Inf;5;4.76190476190476;Inf;FALSE
852534;"China";"Abs 1";"Scope 2 (location-based)";10;2020;2021;50;2021;2020;2021;10;5;2020;TRUE;TRUE;TRUE;FALSE;FALSE;10;5;1;5;5;TRUE;"1";0;100;1;1;0;NA;50;50;NA;50;50;50;NA;FALSE
852577;"Republic of Korea";NA;"Scope 2 (market-based)";100;2020;2020;100;2030;2021;2021;840000;840000;2021;TRUE;TRUE;TRUE;TRUE;TRUE;840000;0;0;0;0;TRUE;"2";-100;NA;10;0;10;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
852620;"Poland";"Abs 1";"Scope 2 (location-based)";100;2019;2020;5;2020;2020;2021;3441;25;2020;FALSE;TRUE;TRUE;TRUE;FALSE;25;3268.95;1;172.05;3416;TRUE;"0";12975.8;1985.46934030805;1;1;0;NA;5;99.2734670154025;-Inf;5.00000000000001;99.2734670154025;NA;Inf;FALSE
853605;"China";"Abs 1";"Scope 1";100;2020;2020;5;2021;2021;2021;969;969;2021;TRUE;TRUE;TRUE;TRUE;TRUE;969;920.55;0;0;0;TRUE;"1";-5;NA;1;0;1;5;5;NA;5;5;NA;NA;0;FALSE
854107;"Spain";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;5.48;2028;2020;2021;1137.38;1137.38;2020;TRUE;TRUE;TRUE;TRUE;TRUE;1137.38;1075.051576;0;0;0;TRUE;"2";-5.48000000000001;NA;8;0;8;0.702008498117879;0.702008498117879;NA;0.685;0.685;NA;NA;0;FALSE
854387;"China";"Abs 1";"Scope 1";100;2019;2020;5;2022;2020;2021;55.63;55.63;2020;TRUE;TRUE;TRUE;TRUE;TRUE;55.63;52.8485;0.333333333333333;0.927166666666667;0;FALSE;"1";-5;0;3;1;2;2.53205655191037;1.69524275084415;0;2.5;1.66666666666667;0;NA;-0.833333333333334;FALSE
854387;"China";"Abs 2";"Scope 2 (location-based)";100;2019;2020;2;2022;2020;2021;31860.83;31860.83;2020;TRUE;TRUE;TRUE;TRUE;TRUE;31860.83;31223.6134;0.333333333333333;212.405533333333;0;FALSE;"1";-2;0;3;1;2;1.00505063388334;0.671161162073131;0;1;0.666666666666666;0;NA;-0.333333333333333;FALSE
854393;"China";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";70;2018;2021;50;2021;2021;2021;3000;4500;2021;TRUE;TRUE;TRUE;FALSE;FALSE;4500;1500;1;1500;-1500;FALSE;"1";-66.6666666666667;-100;3;3;0;NA;20.62994740159;-14.4714242553332;Inf;16.6666666666667;-16.6666666666667;NA;-Inf;FALSE
854681;"China";"Abs 1";"Scope 2 (market-based)";2;2020;2021;2;2022;2020;2021;2;2;2020;TRUE;TRUE;TRUE;FALSE;FALSE;2;1.96;0.5;0.02;0;FALSE;"1";-2;0;2;1;1;2;1.00505063388334;0;2;1;0;0;-1;FALSE
854693;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";1;2019;2020;1;2020;2020;2021;9740.47;10054.93;2020;FALSE;TRUE;TRUE;FALSE;FALSE;10054.93;9643.0653;1;97.404700000001;-314.460000000001;FALSE;"0";-4.0961468652691;-322.838630990083;1;1;0;NA;1.00000000000001;-3.22838630990088;Inf;1.00000000000001;-3.22838630990087;NA;-Inf;FALSE
854712;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";3;2019;2020;3;2021;2020;2021;4269;4125;2020;TRUE;TRUE;TRUE;FALSE;FALSE;4125;4140.93;0.5;64.0349999999999;144;TRUE;"1";0.386181818181819;224.87702037948;2;1;1;-0.386181818181819;1.51142198203895;3.3731553056922;-0.386181818181825;1.5;3.3731553056922;NA;1.88618181818182;FALSE
854804;"China";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;0;2021;2021;2021;3230.75;1614.45;2021;TRUE;TRUE;TRUE;TRUE;TRUE;1614.45;3230.75;0;0;1616.3;TRUE;"1";100.114590108086;Inf;1;0;1;-100.114590108086;0;NA;-100.114590108086;0;NA;NA;100.114590108086;FALSE
854989;"Sri Lanka";"Abs 1";"Scope 1+2 (location-based)";63;2020;2020;2;2021;2019;2021;2025.4;1970.69;2020;TRUE;TRUE;TRUE;FALSE;FALSE;Inf;1984.892;0;0;54.71;TRUE;"1";0.720661291222879;Inf;1;0;1;-0.720661291222879;2;NA;-0.720661291222871;2;NA;NA;2.72066129122287;FALSE
855284;"China";"Abs 1";"Scope 1+2 (location-based)";60;2009;2020;0.1;2020;2020;2021;21047.34;12523.38;2020;FALSE;TRUE;TRUE;FALSE;FALSE;12523.38;21026.29266;1;21.047340000001;8523.96;TRUE;"0";67.8963080254692;40498.9894209891;11;11;0;NA;0.00909504395383287;4.61013966749777;-Inf;0.00909090909090952;3.68172631099918;NA;Inf;FALSE
855645;"Germany";"Abs 1";"Scope 2 (market-based)";100;2020;2020;100;2021;2021;2021;1124;1124;2021;TRUE;TRUE;TRUE;TRUE;TRUE;1124;0;0;0;0;TRUE;"1";-100;NA;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
855650;"Kuwait";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";100;2010;2020;100;2021;2010;2021;50;100;2010;TRUE;TRUE;TRUE;TRUE;TRUE;50;0;0.909090909090909;45.4545454545455;-50;FALSE;"1";-100;-110;11;10;1;NA;NA;-7.17734625362931;NA;NA;-10;-10;NA;TRUE
855713;"China";"Abs 1";"Scope 2 (market-based)";50;2021;2020;30;2023;2021;2021;3;3;2021;TRUE;TRUE;TRUE;FALSE;FALSE;3;2.1;-0.5;-0.45;0;TRUE;"1";-30;0;2;0;3;11.2095998257399;16.3339973465925;NA;10;15;NA;NA;5;FALSE
855815;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;50;2030;2020;2021;64508;45876;2020;TRUE;TRUE;TRUE;TRUE;TRUE;45876;32254;0.0909090909090909;2932.18181818182;18632;TRUE;"2";-29.6930857093033;635.431264339307;11;1;10;3.46166511129135;6.10690893382937;28.8832392881503;2.96930857093033;4.54545454545455;28.8832392881503;NA;1.57614597452421;FALSE
856096;"China";"Abs 1";"Scope 1";100;2019;2020;17.8;2023;2020;2021;8.02;6.9;2020;TRUE;TRUE;TRUE;TRUE;TRUE;6.9;6.59244;0.25;0.35689;1.12;TRUE;"1";-4.45739130434785;313.822186107764;4;1;3;1.50843649926387;4.78224133432614;13.9650872817955;1.48579710144928;4.45;13.9650872817955;NA;2.96420289855072;FALSE
856103;"China";"Abs 1";"Scope 1";90;2019;2020;2;2030;2020;2021;105.8;103.75;2020;TRUE;TRUE;TRUE;TRUE;TRUE;103.75;103.684;0.0909090909090909;0.192363636363636;2.05;TRUE;"2";-0.0636144578313291;1065.68998109641;11;1;10;0.00636326757682548;0.183492422048825;1.93761814744802;0.00636144578313277;0.181818181818182;1.93761814744801;NA;0.175456736035049;FALSE
856117;"China";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;1.95;2030;2020;2021;128.91;126.8;2020;TRUE;TRUE;TRUE;TRUE;TRUE;126.8;126.396255;0.0909090909090909;0.228522272727273;2.11;TRUE;"2";-0.318410883280762;923.323567028477;11;1;10;0.0318868040161568;0.178863787236661;1.63680086882321;0.0318410883280758;0.177272727272727;1.63680086882321;NA;0.145431638944651;FALSE
856151;"France";"Abs 1";"Scope 1+2 (location-based)";100;2018;2020;10;2022;2020;2021;9432;8206;2020;TRUE;TRUE;TRUE;TRUE;TRUE;8206;8488.8;0.5;471.599999999999;1226;TRUE;"1";3.44625883499881;259.966072943172;4;2;2;-1.70853397576765;2.59962535747033;6.72530013297208;-1.7231294174994;2.5;6.4991518235793;NA;4.22312941749939;FALSE
