"account_id";"BY";"MRY";"TR";"TY";"source_year";"BY_EM";"MRY_EM";"TY_EM";"reduction_achieved";"Timelapsed";"reduction_required";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_remaining";"annual_ambition";"annual_progress";"annual_ambition_a";"annual_progress_a"
"2203";53684;2020;2021;100;2040;2021;27895;12367;0;15528;0.05;1394.75;TRUE;"3";-100;1113.31779888869;20;19;100;55.6658899444345;5.26315789473684;55.6658899444345
"2204";54159;2020;2021;25;2025;2021;374.627;322.492;280.97025;52.135;0.2;18.73135;TRUE;"1";-12.8752806271163;278.330179084796;5;4;12.8752806271163;13.9165089542398;3.21882015677908;13.9165089542398
"2205";54159;2020;2021;100;2035;2021;374.627;322.492;0;52.135;0.0666666666666667;24.9751333333333;TRUE;"3";-100;208.747634313597;15;14;100;13.9165089542398;7.14285714285714;13.9165089542398
"2206";54167;2019;2021;20;2023;2021;624064.5;462302.21;499251.6;161762.29;0.5;62406.45;TRUE;"1";7.9924753117663;259.20764600454;4;2;-3.9194280737564;13.9307050107031;-3.99623765588315;12.960382300227
"2207";54174;2019;2020;38;2034;2021;4529;4834;2807.98;-305;0.0666666666666667;114.734666666667;FALSE;"2";-41.9118742242449;-265.830728289038;15;14;41.9118742242449;-6.73437844998896;2.99370530173178;-6.73437844998896
"2208";54202;2020;2020;100;2030;2021;2;2;0;0;0;0;TRUE;"2";-100;NA;10;10;100;0;10;NA
"2209";54735;2015;2020;42;2025;2021;20456;4842;11864.48;15614;0.5;4295.76;TRUE;"1";145.032631144155;363.47468201203;10;5;-19.6312896915113;25.0380605975493;-29.0065262288311;15.2659366445053
"2210";54735;2015;2020;85;2040;2021;20456;4842;3068.4;15614;0.2;3477.52;TRUE;"3";-36.6294919454771;448.998136603096;25;20;8.71962033358736;25.0380605975493;1.83147459727385;15.2659366445053
"2211";54735;2018;2020;21;2025;2021;230005;189406;181703.95;40599;0.285714285714286;13800.3;TRUE;"1";-4.06642345015469;294.189256755288;7;5;2.05431272902042;9.25384603484138;0.813284690030938;8.82567770265864
"2212";54747;2014;2020;100;2050;2021;9236;494;0;8742;0.166666666666667;1539.33333333333;TRUE;"3";-100;567.908185361628;36;30;100;38.6180750163665;3.33333333333333;15.7752273711563
"2213";54747;2016;2020;46;2023;2021;883;494;476.82;389;0.571428571428571;232.102857142857;TRUE;"1";-3.47773279352226;167.598109212664;7;3;0.881007582858262;13.5148463473092;1.15924426450742;11.0135900339751
"2214";54747;2014;2020;56;2023;2021;1254;582;551.76;672;0.666666666666667;468.16;TRUE;"1";-5.19587628865982;143.540669856459;9;3;0.885345506571689;12.0091375101333;1.7319587628866;8.93141945773525
"2215";54750;2018;2021;100;2050;2021;41784;36922;0;4862;0.09375;3917.25;TRUE;"3";-100;124.117684600166;32;29;100;4.03966950474087;3.44827586206897;3.87867764375518
"2216";54767;2015;2021;20;2030;2021;1305625;1431738;1044500;-126113;0.4;104450;FALSE;"2";-27.0467082664566;-120.740067017712;15;9;5.12011519150323;-1.54865659287906;3.00518980738406;-1.60986756023616
"2217";55028;2018;2020;10;2025;2021;175969;82933;158372.1;93036;0.285714285714286;5027.68571428571;TRUE;"1";90.9639106266504;1850.47366297473;7;5;-38.1896923169924;31.3491996295689;-18.1927821253301;26.4353380424961
"2218";55137;2018;2020;10;2025;2021;770536.16;903391;693482.544;-132854.84;0.285714285714286;22015.3188571429;FALSE;"1";-23.2356151433875;-603.46543632683;7;5;12.3847131736633;-8.2782848078681;4.64712302867751;-8.620934804669
"2219";55137;2019;2020;27.5;2030;2021;1176999;1017707;853324.275;159292;0.0909090909090909;29424.975;TRUE;"2";-16.1522643550649;541.349652803443;11;10;16.1522643550649;13.5337413200861;1.61522643550649;13.5337413200861
"2220";55137;2020;2020;12.3;2030;2021;1347655;1347655;1181893.435;0;0;0;TRUE;"2";-12.3;NA;10;10;100;0;1.23;NA
"2221";55137;2019;2020;42.5;2036;2021;1176999;1017707;676774.425;159292;0.0588235294117647;29424.975;TRUE;"3";-33.500071729879;541.349652803443;17;16;33.500071729879;13.5337413200861;2.09375448311744;13.5337413200861
"2222";55137;2020;2020;19.68;2036;2021;1347655;1347655;1082436.496;0;0;0;TRUE;"3";-19.68;NA;16;16;100;0;1.23;NA
"2223";55580;2020;2020;2;2021;2021;40284.41;40284.41;39478.7218;0;0;0;TRUE;"1";-2.00000000000001;NA;1;1;100;0;2.00000000000001;NA
"2224";55778;2020;2020;25;2030;2021;14340.1;14340.1;10755.075;0;0;0;TRUE;"2";-25;NA;10;10;100;0;2.5;NA
"2225";55796;2010;2020;20;2030;2021;84697.11;72970.937;67757.688;11726.173;0.5;8469.711;TRUE;"2";-7.14428129105703;138.448324860199;20;10;0.738492735024687;1.47915385443732;0.714428129105703;1.38448324860199
"2226";55955;2019;2020;30;2025;2021;11543.71;9998.68;8080.597;1545.03;0.166666666666667;577.1855;TRUE;"1";-19.1833622038109;267.68343972605;6;5;19.1833622038109;13.3841719863025;3.83667244076218;13.3841719863025
"2227";56175;2015;2020;10;2025;2021;153058;182620;137752.2;-29562;0.5;7652.9;FALSE;"1";-24.5689409703209;-386.284937736022;10;5;5.48297551788645;-3.59492035704863;4.91378819406418;-3.86284937736022
"2228";56175;2017;2020;10;2025;2021;29.7;384;26.73;-354.3;0.375;1.11375;FALSE;"1";-93.0390625;-31811.4478114478;8;5;58.8639508567554;-134.706396145042;18.6078125;-397.643097643098
"2229";56212;2015;2020;100;2022;2021;3265;1372.04;0;1892.96;0.714285714285714;2332.14285714286;FALSE;"1";-100;81.168269525268;7;2;100;15.9192227984508;50;11.5954670750383
"2230";56212;2015;2020;30;2022;2021;6839;4135.98;4787.3;2703.02;0.714285714285714;1465.5;TRUE;"1";15.7476583542474;184.443534629819;7;2;-2.96803922623969;9.56903500425698;-7.87382917712368;7.90472291270654
"2231";56212;2016;2020;15;2022;2021;34341.1;39834;29189.935;-5492.9;0.666666666666667;3434.11;FALSE;"1";-26.7210548777426;-159.951195506259;6;2;7.47804471698887;-3.77910696624639;13.3605274388713;-3.99877988765648
"2232";56212;2020;2020;20;2030;2021;4135.98;4135.98;3308.784;0;0;0;TRUE;"2";-20;NA;10;10;100;0;2;NA
"2233";56242;2021;2021;60;2022;2021;1745.5;1745.5;698.2;0;0;0;TRUE;"1";-60;NA;1;1;100;0;60;NA
"2234";56304;2020;2020;10;2025;2021;801.3;801.3;721.17;0;0;0;TRUE;"1";-10;NA;5;5;100;0;2;NA
"2235";56304;2019;2020;10;2024;2021;279.813;256.504;251.8317;23.309;0.2;5.59626;TRUE;"1";-1.82153104824877;416.510312244248;5;4;1.82153104824877;8.33020624488496;0.455382762062193;8.33020624488497
"2236";56304;2019;2020;10;2024;2021;486.593;313.971;437.9337;172.622;0.2;9.73186;TRUE;"1";39.4822133254345;1773.78219579813;5;4;-39.4822133254345;35.4756439159626;-9.87055333135863;35.4756439159626
"2237";56304;2017;2020;5;2022;2021;4.89;3.21;4.6455;1.68;0.6;0.1467;TRUE;"1";44.7196261682243;1145.19427402863;5;2;-13.112120466341;13.0908722744628;-22.3598130841121;11.4519427402863
"2238";56307;2020;2020;2;2021;2021;3515;3515;3444.7;0;0;0;TRUE;"1";-2;NA;1;1;100;0;2.00000000000001;NA
"2239";56327;2012;2020;25;2021;2021;2897.2;1361.65;2172.9;1535.55;0.888888888888889;643.822222222222;TRUE;"1";59.5784526126391;238.505280960928;9;1;-6.01608958601256;9.00639386650363;-59.5784526126391;6.62514669335911
"2240";56327;2012;2020;80;2050;2021;2897.2;1361.65;579.44;1535.55;0.210526315789474;487.949473684211;TRUE;"3";-57.4457459699629;314.694467934558;38;30;10.1293520823648;9.00639386650363;1.91485819899876;6.62514669335911
"2241";56376;2020;2021;50;2030;2021;36863;35320.52;18431.5;1542.48;0.1;1843.15;FALSE;"2";-47.8164534383978;83.6871659930013;10;9;47.8164534383978;4.18435829965006;5.31293927093309;4.18435829965006
"2242";56376;2020;2021;50;2030;2021;2595893;3250795;1297946.5;-654902;0.1;129794.65;FALSE;"2";-60.072951385738;-504.567792278033;10;9;60.072951385738;-25.2283896139017;6.67477237619311;-25.2283896139017
"2243";56377;2019;2020;50;2030;2021;65473;71704;32736.5;-6231;0.0909090909090909;2976.04545454545;FALSE;"2";-54.3449458886533;-209.371802116903;11;10;54.3449458886533;-9.51690009622288;5.43449458886534;-9.51690009622287
"2244";56624;2020;2020;1;2021;2021;1373.02;1373.02;1359.2898;0;0;0;TRUE;"1";-1;NA;1;1;100;0;0.999999999999998;NA
"2245";56811;2019;2020;15;2030;2021;335;1000;284.75;-665;0.0909090909090909;4.56818181818182;FALSE;"2";-71.525;-14557.2139303483;11;10;71.525;-198.507462686567;7.1525;-198.507462686567
"2246";56811;2019;2020;15;2030;2021;2099;1000;1784.15;1099;0.0909090909090909;28.6227272727273;TRUE;"2";78.415;3839.60616166428;11;10;-78.415;52.3582658408766;-7.8415;52.3582658408766
"2247";57031;2017;2020;42;2028;2021;1.56;24.61;0.9048;-23.05;0.272727272727273;0.178690909090909;FALSE;"2";-96.3234457537586;-12899.3691493692;11;8;66.7483148686296;-150.800850617188;12.0404307192198;-492.521367521367
"2248";57065;2020;2020;50;2030;2021;22639.5;22639.5;11319.75;0;0;0;TRUE;"2";-50;NA;10;10;100;0;5;NA
"2249";57208;2017;2020;20;2025;2021;18;16;14.4;2;0.375;1.35;TRUE;"1";-10;148.148148148148;8;5;3.45106153943703;3.85002864617278;2;3.7037037037037
"2250";57208;2017;2020;40;2035;2021;18;16;10.8;2;0.166666666666667;1.2;TRUE;"3";-32.5;166.666666666667;18;15;12.279467853614;3.85002864617278;2.16666666666667;3.7037037037037
"2251";57208;2017;2020;60;2050;2021;18;16;7.2;2;0.0909090909090909;0.981818181818182;TRUE;"3";-55;203.703703703704;33;30;23.3690567606447;3.85002864617278;1.83333333333333;3.7037037037037
"2252";57208;2017;2020;100;2060;2021;18;16;0;2;0.0697674418604651;1.25581395348837;TRUE;"3";-100;159.259259259259;43;40;100;3.85002864617278;2.5;3.7037037037037
"2253";57343;2019;2021;4.9;2024;2021;52660;48610;50079.66;4050;0.4;1032.136;TRUE;"1";3.02336967702117;392.390150135253;5;3;-1.50042841142157;3.92234752173165;-1.00778989234039;3.84542347132548
"2254";57351;2019;2020;36;2030;2021;108975.8;72277.937;69744.512;36697.863;0.0909090909090909;3566.48072727273;TRUE;"2";-3.50511526082989;1028.9656893243;11;10;3.50511526082989;33.6752407415224;0.35051152608299;33.6752407415224
"2255";57396;1990;2020;60;2035;2021;17925410;6523783;7170164;11401627;0.666666666666667;7170164;TRUE;"3";9.90807021018327;159.014870510633;45;15;-0.315410057483989;3.31309013763644;-0.660538014012218;2.1201982734751
"2256";57396;1990;2020;80;2050;2021;17925410;6523783;3585082;11401627;0.5;7170164;TRUE;"3";-45.0459648949084;159.014870510633;60;30;1.97579707476051;3.31309013763644;1.50153216316361;2.1201982734751
"2257";57411;2019;2020;26;2030;2021;75;66;55.5;9;0.0909090909090909;1.77272727272727;TRUE;"2";-15.9090909090909;507.692307692308;11;10;15.9090909090909;12;1.59090909090909;12
"2258";57411;2019;2020;80;2050;2021;75;66;15;9;0.032258064516129;1.93548387096774;TRUE;"3";-77.2727272727273;465;31;30;77.2727272727273;12;2.57575757575758;12
"2259";57487;2013;2020;26;2030;2021;4098;3386;3032.52;712;0.411764705882353;438.727058823529;TRUE;"2";-10.4394565859421;162.287687909943;17;10;1.56273664207595;2.68959374417052;1.04394565859421;2.48204699156383
"2260";57626;2019;2020;15;2025;2021;272455;261222;231586.75;11233;0.166666666666667;6811.375;TRUE;"1";-11.3448522712482;164.915307114936;6;5;11.3448522712482;4.12288267787341;2.26897045424964;4.12288267787341
"2261";57666;2019;2020;93;2030;2021;143210;47669.431;10024.7;95540.569;0.0909090909090909;12107.7545454545;TRUE;"2";-78.9703804100368;789.085776733618;11;10;78.9703804100368;66.7136156692968;7.89703804100368;66.7136156692968
"2262";57666;2019;2020;100;2040;2021;143210;47669.431;0;95540.569;0.0476190476190476;6819.52380952381;TRUE;"3";-100;1400.98592905523;21;20;100;66.7136156692968;5;66.7136156692968
"2263";57683;2020;2020;60;2030;2021;116997;116997;46798.8;0;0;0;TRUE;"2";-60;NA;10;10;100;0;6;NA
"2264";57761;2019;2020;50;2030;2021;1023;297.234;511.5;725.766;0.0909090909090909;46.5;TRUE;"2";72.0866388098266;1560.78709677419;11;10;-72.0866388098266;70.9448680351906;-7.20866388098266;70.9448680351906
"2265";57929;2018;2020;30;2030;2021;22426;31359;15698.2;-8933;0.166666666666667;1121.3;FALSE;"2";-49.9403679964285;-796.664585748685;12;10;29.2471682520257;-18.2511011734919;4.99403679964285;-19.9166146437171
"2266";57929;2018;2020;15;2030;2021;21217541;17659077;18034909.85;3558464;0.166666666666667;530438.525;TRUE;"2";2.12827006756919;670.853234123596;12;10;-1.05853257769439;8.77025202988332;-0.21282700675692;8.38566542654495
"2267";57973;2018;2020;30;2025;2021;30831;24478;21581.7;6353;0.285714285714286;2642.65714285714;TRUE;"1";-11.8322575373805;240.401976365779;7;5;6.10232033611294;10.896623907113;2.3664515074761;10.3029418442477
"2268";57973;2018;2020;18;2025;2021;668142;559156;547876.44;108986;0.285714285714286;34361.5885714286;TRUE;"1";-2.01724742290165;317.173927431927;7;5;1.01376228126541;8.51874617289801;0.40344948458033;8.15590099110668
"2269";58174;2019;2020;10;2030;2021;91379;79522;82241.1;11857;0.0909090909090909;830.718181818182;TRUE;"2";3.41930534946304;1427.31918712177;11;10;-3.41930534946304;12.9756289738343;-0.341930534946305;12.9756289738342
"2270";58251;2018;2020;10;2025;2021;546;186;491.4;360;0.285714285714286;15.6;TRUE;"1";164.193548387097;2307.69230769231;7;5;-62.5403175790846;41.6339704400462;-32.8387096774194;32.967032967033
"2271";58284;2015;2020;13;2030;2021;67172.06;52909;58439.6922;14263.06;0.333333333333333;2910.78926666667;TRUE;"2";10.4532162770039;490.006616533032;15;10;-2.00833836607306;4.66153018492113;-1.04532162770039;4.24672400995295
"2272";58300;2016;2020;25;2025;2021;60914.507;42650;45685.88025;18264.507;0.444444444444444;6768.27855555555;TRUE;"1";7.1181248534584;269.854540561249;9;5;-1.73391095453637;8.52559875359795;-1.42362497069168;7.4959594600347
"2273";58301;2019;2020;25;2022;2021;95185;89773;71388.75;5412;0.333333333333333;7932.08333333333;FALSE;"1";-20.4785960143919;68.2292378000735;3;2;20.4785960143919;5.68576981667279;10.2392980071959;5.68576981667279
"2274";58304;2019;2020;25;2025;2021;53148.76;25101.24;39861.57;28047.52;0.166666666666667;2214.53166666667;TRUE;"1";58.8031905993489;1266.52151433072;6;5;-58.8031905993489;52.77172976378;-11.7606381198698;52.77172976378
"2275";58305;2019;2020;46.2;2030;2021;269341;245692.7;144905.458;23648.3;0.0909090909090909;11312.322;TRUE;"2";-41.0216673104248;209.049035202499;11;10;41.0216673104248;8.78005947850494;4.10216673104248;8.78005947850494
"2276";58313;2015;2020;36;2025;2021;1497628;1741530;958481.92;-243902;0.5;269573.04;FALSE;"1";-44.963226588115;-90.4771486050682;10;5;11.2577178706723;-3.06362220004155;8.99264531762301;-3.25717734978246
"2277";58316;2014;2020;50;2025;2021;92656;64045;46328;28611;0.545454545454545;25269.8181818182;TRUE;"1";-27.6633616988055;113.222025556899;11;5;5.25425385114016;5.96952851681561;5.53267233976111;5.14645570713176
"2278";58554;2018;2021;50.4;2030;2021;209.5;194;103.912;15.5;0.25;26.397;FALSE;"2";-46.4371134020618;58.718793802326;12;9;18.787790810993;2.52964057487673;5.15967926689576;2.46618933969769
"2279";58554;2018;2021;50.4;2030;2021;203.5;190.8;100.936;12.7;0.25;25.641;FALSE;"2";-47.0985324947589;49.5300495300495;12;9;19.1234581543162;2.12510279600611;5.23317027719543;2.08026208026208
"2280";58593;2019;2020;30;2030;2021;4639323;4459423;3247526.1;179900;0.0909090909090909;126526.990909091;TRUE;"2";-27.1760920639285;142.183101571788;11;10;27.1760920639285;3.87772095195786;2.71760920639285;3.87772095195786
"2281";58593;2019;2020;65;2030;2021;4639323;4459423;1623763.05;179900;0.0909090909090909;274141.813636364;FALSE;"2";-63.5880460319642;65.62296995621;11;10;63.5880460319642;3.87772095195786;6.35880460319642;3.87772095195786
"2282";58619;2020;2020;70;2030;2021;188873.66;188873.66;56662.098;0;0;0;TRUE;"2";-70;NA;10;10;100;0;7;NA
"2283";58619;2020;2020;70;2030;2021;32405.97;32405.97;9721.791;0;0;0;TRUE;"2";-70;NA;10;10;100;0;7;NA
"2284";58686;2017;2020;10;2021;2021;13622;12620;12259.8;1002;0.75;1021.65;FALSE;"1";-2.85419968304278;98.0766407282337;4;1;0.960597829925847;2.51461908588104;2.85419968304278;2.45191601820584
"2285";58686;2017;2020;100;2050;2021;13622;12620;0;1002;0.0909090909090909;1238.36363636364;FALSE;"3";-100;80.9132286007928;33;30;100;2.51461908588104;3.33333333333333;2.45191601820584
"2286";58704;2019;2020;46;2030;2021;29954;21259.5;16175.16;8694.5;0.0909090909090909;1252.62181818182;TRUE;"2";-23.9156141960065;694.10414809955;11;10;23.9156141960065;29.0261734659812;2.39156141960065;29.0261734659812
"2287";58704;2019;2020;13;2030;2021;1824496.13;1591567.45;1587311.6331;232928.68;0.0909090909090909;21562.2269909091;TRUE;"2";-0.267397834757155;1080.26262824432;11;10;0.267397834757155;12.7667401519783;0.026739783475716;12.7667401519783
"2288";58780;2019;2020;50;2030;2021;6972;3664;3486;3308;0.0909090909090909;316.909090909091;TRUE;"2";-4.85807860262009;1043.83247274814;11;10;4.85807860262009;47.4469305794607;0.485807860262009;47.4469305794607
"2289";58780;2019;2020;100;2050;2021;6972;3664;0;3308;0.032258064516129;224.903225806452;TRUE;"3";-100;1470.85484796328;31;30;100;47.4469305794607;3.33333333333333;47.4469305794607
"2290";58816;2015;2020;20;2030;2021;295064;263305;236051.2;31759;0.333333333333333;19670.9333333333;TRUE;"2";-10.350657982188;161.451413930537;15;10;2.16158210645364;2.25184335762647;1.0350657982188;2.15268551907383
"2291";58848;2019;2020;100;2025;2021;2471.12;1582.04;0;889.08;0.166666666666667;411.853333333333;TRUE;"1";-100;215.872964485739;6;5;100;35.9788274142899;20;35.9788274142899
"2292";58849;2020;2020;100;2022;2021;65301;65301;0;0;0;0;TRUE;"1";-100;NA;2;2;100;0;50;NA
"2293";58858;2015;2020;60;2025;2021;388700;171000;155480;217700;0.5;116610;TRUE;"1";-9.07602339181287;186.690678329474;10;5;1.88493761816116;15.1452195829232;1.81520467836257;11.2014406997685
"2294";58859;2016;2020;62;2025;2021;513121;193748;194985.98;319373;0.444444444444444;141393.342222222;TRUE;"1";0.638964015112409;225.875557491282;9;5;-0.159359666366021;21.6111379804563;-0.127792803022484;15.5603161827327
"2295";58859;2016;2020;15;2025;2021;1544000;2124329;1312400;-580329;0.444444444444444;102933.333333333;FALSE;"1";-38.2204922118937;-563.791126943005;9;5;11.3433920449171;-8.30378147229107;7.64409844237875;-9.39651878238342
"2296";58859;2016;2020;35;2025;2021;290000;282069;188500;7931;0.444444444444444;45111.1111111111;FALSE;"1";-33.1723798077775;17.5810344827586;9;5;9.58530972434851;0.690832731453661;6.63447596155551;0.683706896551724
"2297";58908;2019;2021;46;2030;2021;17728.228;15373.841;9573.24312;2354.387;0.181818181818182;1482.72452363636;TRUE;"2";-37.7303100767076;158.78789097154;11;9;21.088853814374;6.87666339222321;4.19225667518973;6.6402208951735
"2298";59134;2018;2021;41;2025;2021;25205;16206;14870.95;8999;0.428571428571429;4428.87857142857;TRUE;"1";-8.23799827224483;203.189133656859;7;4;2.82505736034158;13.6896169043458;2.05949956806121;11.9010778284732
"2299";59134;2018;2021;100;2035;2021;25205;16206;0;8999;0.176470588235294;4447.94117647059;TRUE;"3";-100;202.318323084044;17;14;100;13.6896169043458;7.14285714285714;11.9010778284732
"2300";59175;2019;2020;20;2023;2021;14952.869;11848;11962.2952;3104.869;0.25;747.64345;TRUE;"1";0.964679270763003;415.287394011142;4;3;-0.964679270763003;20.7643697005571;-0.321559756921001;20.7643697005571
"2301";59338;2020;2020;30;2025;2021;309477.44;309477.44;216634.208;0;0;0;TRUE;"1";-30;NA;5;5;100;0;6;NA
"2302";59396;2016;2020;75;2026;2021;206985;166397;51746.25;40588;0.4;62095.5;FALSE;"2";-68.9019333281249;65.3638347384271;10;6;25.3236044247719;5.31053678478405;11.4836555546875;4.90228760538203
"2303";59396;2016;2020;90;2026;2021;206985;166397;20698.5;40588;0.4;74514.6;FALSE;"2";-87.56077333125;54.4698622820226;10;6;40.6120484691918;5.31053678478405;14.593462221875;4.90228760538203
"2304";59462;2020;2020;42.86;2030;2021;81264.59;81264.59;46434.586726;0;0;0;TRUE;"2";-42.86;NA;10;10;100;0;4.286;NA
"2305";59467;2020;2021;25;2030;2021;92127.89;83758.79;69095.9175;8369.09999999999;0.1;2303.19725;TRUE;"2";-17.506070109179;363.368790927481;10;9;17.506070109179;9.08421977318702;1.94511890101989;9.08421977318702
"2306";59467;2020;2021;75;2050;2021;92127.89;83758.79;23031.9725;8369.09999999999;0.0333333333333333;2303.19725;TRUE;"3";-72.5020233697263;363.368790927481;30;29;72.5020233697263;9.08421977318702;2.50006977136987;9.08421977318702
"2307";59467;2020;2021;13;2030;2021;3849988.01;3635358.196;3349489.5687;214629.814;0.1;50049.84413;TRUE;"2";-7.86356149483544;428.832132708581;10;9;7.86356149483544;5.57481772521156;0.873729054981715;5.57481772521156
"2308";59467;2020;2021;37;2050;2021;3849988.01;3635358.196;2425492.4463;214629.814;0.0333333333333333;47483.1854566667;TRUE;"3";-33.2805100479843;452.012247990127;30;29;33.2805100479843;5.57481772521156;1.14760379475808;5.57481772521156
"2309";59467;2020;2021;25;2030;2021;92127.89;83758.79;69095.9175;8369.09999999999;0.1;2303.19725;TRUE;"2";-17.506070109179;363.368790927481;10;9;17.506070109179;9.08421977318702;1.94511890101989;9.08421977318702
"2310";59467;2020;2021;100;2050;2021;92127.89;83758.79;0;8369.09999999999;0.0333333333333333;3070.92966666667;TRUE;"3";-100;272.526593195611;30;29;100;9.08421977318702;3.44827586206897;9.08421977318702
"2311";59876;2021;2021;3;2024;2021;17217;17217;16700.49;0;0;0;TRUE;"1";-3.00000000000001;NA;3;3;100;0;1;NA
"2312";59899;2018;2020;60;2030;2021;9460000;6708000;3784000;2752000;0.166666666666667;946000;TRUE;"2";-43.5897435897436;290.909090909091;12;10;24.8932383801189;15.7924641679316;4.35897435897436;14.5454545454545
"2313";60580;2016;2020;100;2030;2021;209779;133724;0;76055;0.285714285714286;59936.8571428571;TRUE;"2";-100;126.891871922356;14;10;100;10.6464447762405;10;9.06370513731117
"2314";60580;2016;2020;50;2025;2021;209779;133724;104889.5;76055;0.444444444444444;46617.5555555556;TRUE;"1";-21.5626962998415;163.146692471601;9;5;5.89110716994539;10.6464447762405;4.31253925996829;9.06370513731117
"2315";60620;2015;2020;90;2030;2021;312506;190907;31250.6;121599;0.333333333333333;93751.8;TRUE;"2";-83.630458809787;129.703109700294;15;10;30.3682513919666;9.38654319426353;8.3630458809787;7.78218658201762
"2316";60819;2017;2020;7;2022;2021;3098.18;1312;2881.3074;1786.18;0.6;130.12356;TRUE;"1";119.611844512195;1372.67993590092;5;2;-29.9826100036793;24.9053386725441;-59.8059222560976;19.2175191026129
"2317";60941;2020;2020;5;2021;2021;3171850;3171850;3013257.5;0;0;0;TRUE;"1";-5;NA;1;1;100;0;5;NA
"2318";61033;2018;2020;15;2025;2021;2.787;2.211;2.36895;0.576;0.285714285714286;0.119442857142857;TRUE;"1";7.1438263229308;482.238966630786;7;5;-3.51030205874718;10.9311414040668;-1.42876526458616;10.3336921420883
"2319";61033;2018;2020;15;2025;2021;2.313;2.022;1.96605;0.291;0.285714285714286;0.0991285714285714;TRUE;"1";-2.76706231454005;293.558149589278;7;5;1.39323669977807;6.5019056631774;0.553412462908009;6.29053177691311
"2320";61033;2018;2020;13;2025;2021;0.3;0.284;0.261;0.016;0.285714285714286;0.0111428571428571;TRUE;"1";-8.09859154929576;143.589743589744;7;5;4.13477770812596;2.7032032044905;1.61971830985915;2.66666666666667
"2321";61186;2018;2020;1;2021;2021;47302.5;38810.64;46829.475;8491.86;0.666666666666667;315.35;TRUE;"1";20.661434596286;2692.83653083875;3;1;-9.84599883304169;9.4197833624389;-20.661434596286;8.9761217694625
"2322";61298;2014;2020;30;2030;2021;1046.44;773;732.508;273.44;0.375;117.7245;TRUE;"2";-5.23829236739973;232.27110754346;16;10;0.892737658512832;4.92254964231371;0.523829236739974;4.35508326643987
"2323";61298;2014;2020;100;2030;2021;6719.27;4651;0;2068.27;0.375;2519.72625;FALSE;"2";-100;82.083123117045;16;10;100;5.94742120759645;10;5.13019519481531
"2324";61314;2017;2021;18;2030;2021;17554;27919;14394.28;-10365;0.307692307692308;972.221538461538;FALSE;"2";-48.4427092660912;-1066.11503550948;13;9;15.2631097320742;-12.3003063952089;5.38252325178791;-14.761592799362
"2325";61314;2017;2021;49;2050;2021;17554;27919;8952.54;-10365;0.121212121212121;1042.60121212121;FALSE;"3";-67.9338801533006;-994.148086487643;33;29;24.7491165652933;-12.3003063952089;2.34254759149312;-14.761592799362
"2326";61315;2017;2021;70;2050;2021;6818;15279;2045.4;-8461;0.121212121212121;578.49696969697;FALSE;"3";-86.6129982328686;-1462.5832879353;33;29;39.5117764397543;-22.3515522414326;2.98665511147823;-31.0244939865063
"2327";61555;2019;2020;7.4;2025;2021;4296;4118;3978.096;178;0.166666666666667;52.984;TRUE;"1";-3.39737736765421;335.95047561528;6;5;3.39737736765421;4.14338919925512;0.679475473530842;4.14338919925512
"2328";61555;2019;2020;6;2025;2021;4296;4118;4038.24;178;0.166666666666667;42.96;TRUE;"1";-1.93686255463817;414.338919925512;6;5;1.93686255463817;4.14338919925512;0.387372510927636;4.14338919925512
"2329";61555;2019;2020;82.3;2050;2021;3053;2846;540.381;207;0.032258064516129;81.0522258064516;TRUE;"3";-81.0126141953619;255.390888948941;31;30;81.0126141953619;6.78021618080576;2.70042047317873;6.78021618080576
"2330";61555;2019;2020;42.5;2050;2021;6755;6846;3884.125;-91;0.032258064516129;92.6088709677419;FALSE;"3";-43.2643149284254;-98.2627247790308;31;30;43.2643149284254;-1.34715025906735;1.44214383094751;-1.34715025906736
"2331";61703;2017;2020;50;2022;2021;13280.7;2639.6;6640.35;10641.1;0.6;3984.21;TRUE;"1";151.566525231096;267.081805426923;5;2;-36.0037710227237;41.6412853838084;-75.7832626155478;26.7081805426923
"2332";61705;2016;2020;20;2021;2021;17.78;19.36;14.224;-1.58;0.8;2.8448;FALSE;"1";-26.5289256198347;-55.5399325084364;5;1;7.41745867969522;-2.15118266533911;26.5289256198347;-2.22159730033746
"2333";61705;2016;2020;10;2025;2021;73.59;43.24;66.231;30.35;0.444444444444444;3.27066666666667;TRUE;"1";53.1706753006476;927.945373012638;9;5;-11.2484341193393;12.4478691196268;-10.6341350601295;10.3105041445849
"2334";61706;2020;2021;3;2030;2021;118.44;117.73;114.8868;0.709999999999994;0.1;0.35532;TRUE;"2";-2.41501741272404;199.819880670943;10;9;2.41501741272404;0.599459642012823;0.268335268080449;0.599459642012828
"2335";61953;2019;2020;5;2025;2021;4815;3526;4574.25;1289;0.166666666666667;40.125;TRUE;"1";29.729154849688;3212.46105919003;6;5;-29.729154849688;26.7705088265836;-5.94583096993761;26.7705088265836
"2336";62293;2018;2020;21;2030;2021;192.2;189.86;151.838;2.33999999999997;0.166666666666667;6.727;FALSE;"2";-20.0263351943537;34.7851939943508;12;10;10.5720039329706;0.61060508776718;2.00263351943537;0.608740894901138
